SOC2000	UKEMPST	STDEMPST	MCAMSIS	FCAMSIS	NS_SEC	OPERCAT	RNS_SEC	ROPERCAT	RGSC	SEG	NREMPST
3449	2	-2	64.4	74.1	4	8.1	4	8.1	2	2.1	2
3449	3	3	72.8	77.5	4	9.1	4	9.1	3.2	12	3
3449	4	-3	78.6	80.6	3	7.2	3	7.2	3.1	6	7
3449	5	-4	78.6	80.6	3	7.2	-999	-999	3.1	6	7
3449	6	-5	70.8	74.1	2	6	2	6	3.1	5.2	6
3449	7	-6	68	70.5	3	7.2	3	7.2	3.1	6	7
3511	-3	2	61.75	66.24	-999	-999	-999	-999	-999	-999	-999
3511	-2	4	64.35	61.48	-999	-999	-999	-999	-999	-999	-999
3511	-1	6	69.43	66.02	-999	-999	-999	-999	-999	-999	-999
3511	0	0	69.44	66.03	2	4.1	-999	-999	2	5.1	0
3511	1	-1	64.35	63.93	2	4.1	-999	-999	2	5.1	6
3511	2	-2	64.35	61.48	2	4.1	2	4.1	2	5.1	6
3511	3	3	61.36	74.91	2	4.1	2	4.1	2	5.1	7
3511	4	-3	58.06	64.24	2	4.1	2	4.1	2	5.1	7
3511	5	-4	58.06	64.24	2	4.1	-999	-999	2	5.1	7
3511	6	-5	61.74	62.4	2	4.1	2	4.1	2	5.1	6
3511	7	-6	69.41	66.03	2	4.1	2	4.1	2	5.1	7
3512	-3	2	81.33	75.97	-999	-999	-999	-999	-999	-999	-999
3512	-2	4	73.78	61.9	-999	-999	-999	-999	-999	-999	-999
3512	-1	6	72.63	66.86	-999	-999	-999	-999	-999	-999	-999
3512	0	0	73.11	67.39	1.2	3.2	-999	-999	2	5.1	0
3512	1	-1	73.78	61.9	1.2	3.4	-999	-999	2	5.1	1
3512	2	-2	73.78	61.9	1.2	3.4	1.2	3.4	2	5.1	2
3512	3	3	82.58	76.4	1.2	3.4	1.2	3.4	2	5.1	3
3512	4	-3	82.58	65	1.2	3.2	1.2	3.2	2	5.1	7
3512	5	-4	82.58	65	1.2	3.2	-999	-999	2	5.1	7
3512	6	-5	73.78	63.6	1.2	3.2	1.2	3.2	2	5.1	6
3512	7	-6	71.1	66.77	1.2	3.2	1.2	3.2	2	5.1	7
3513	-3	2	55.81	66.54	-999	-999	-999	-999	-999	-999	-999
3513	-2	4	55.83	61.83	-999	-999	-999	-999	-999	-999	-999
3513	-1	6	55.8	63.74	-999	-999	-999	-999	-999	-999	-999
3513	0	0	55.8	64.94	2	4.1	-999	-999	2	5.1	0
3513	1	-1	55.8	61.77	1.1	1	-999	-999	2	1.1	1
3513	2	-2	55.87	61.83	2	4.3	2	4.3	2	5.1	2
3513	3	3	55.74	76.1	2	4.3	2	4.3	2	5.1	3
3513	4	-3	55.8	64.83	2	4.1	2	4.1	2	5.1	7
3513	5	-4	55.8	64.83	2	4.1	-999	-999	2	5.1	7
3513	6	-5	55.8	63.45	2	4.1	2	4.1	2	5.1	6
3513	7	-6	55.8	61.77	2	4.1	2	4.1	2	5.1	7
3514	-3	2	36.5	30.1	-999	-999	-999	-999	-999	-999	-999
3514	-2	4	36.5	30.1	-999	-999	-999	-999	-999	-999	-999
3514	-1	6	36.5	30.1	-999	-999	-999	-999	-999	-999	-999
3514	0	0	36.5	30.1	5	11.1	-999	-999	3.2	9	0
3514	1	-1	36.5	30.1	5	10	-999	-999	3.2	8	6
3514	2	-2	36.5	30.1	5	10	5	10	3.2	8	6
3514	3	3	36.5	30.1	5	11.1	5	11.1	3.2	9	7
3514	4	-3	36.5	30.1	5	11.1	5	11.1	3.2	9	7
3514	5	-4	36.5	30.1	5	11.1	-999	-999	3.2	9	7
3514	6	-5	36.5	30.1	5	10	5	10	3.2	8	6
3514	7	-6	36.5	30.1	5	11.1	5	11.1	3.2	9	7
3520	-3	2	73.1	70.98	-999	-999	-999	-999	-999	-999	-999
3520	-2	4	69.91	71.33	-999	-999	-999	-999	-999	-999	-999
3520	-1	6	63.84	69.92	-999	-999	-999	-999	-999	-999	-999
3520	0	0	64.4	69.95	3	7.1	-999	-999	3.1	6	0
3520	1	-1	73.75	71.82	1.1	1	-999	-999	2	1.1	1
3520	2	-2	66.07	71.33	4	8.1	4	8.1	2	2.1	2
3520	3	3	78.13	70.91	4	9.1	4	9.1	3.2	12	3
3520	4	-3	67.09	70.83	3	7.1	3	7.1	3.1	6	7
3520	5	-4	67.09	70.83	3	7.1	-999	-999	3.1	6	7
3520	6	-5	63.57	69.92	2	6	2	6	3.1	5.2	6
3520	7	-6	59.36	69.03	3	7.1	3	7.1	3.1	6	7
3531	-3	2	69.84	64.38	-999	-999	-999	-999	-999	-999	-999
3531	-2	4	69.38	65.36	-999	-999	-999	-999	-999	-999	-999
3531	-1	6	60.42	61.37	-999	-999	-999	-999	-999	-999	-999
3531	0	0	61.18	61.69	2	4.1	-999	-999	2	5.1	0
3531	1	-1	72.97	61.61	1.1	1	-999	-999	2	1.1	1
3531	2	-2	65.72	65.36	2	4.3	2	4.3	2	5.1	2
3531	3	3	73.69	64.16	2	4.3	2	4.3	2	5.1	3
3531	4	-3	66.09	66.14	2	4.1	2	4.1	2	5.1	7
3531	5	-4	66.09	66.14	2	4.1	-999	-999	2	5.1	7
3531	6	-5	62.6	61.61	2	4.1	2	4.1	2	5.1	6
3531	7	-6	59.98	61.04	2	4.1	2	4.1	2	5.1	7
3532	-3	2	65.4	67.91	-999	-999	-999	-999	-999	-999	-999
3532	-2	4	66.86	68.09	-999	-999	-999	-999	-999	-999	-999
3532	-1	6	65.57	61.44	-999	-999	-999	-999	-999	-999	-999
3532	0	0	65.6	62.13	1.2	3.2	-999	-999	2	5.1	0
3532	1	-1	68.12	61.93	1.2	3.4	-999	-999	2	5.1	1
3532	2	-2	65.53	68.09	1.2	3.4	1.2	3.4	2	5.1	2
3532	3	3	65.3	67.86	1.2	3.4	1.2	3.4	2	5.1	3
3532	4	-3	65.55	69.83	1.2	3.2	1.2	3.2	2	5.1	7
3532	5	-4	65.55	69.83	1.2	3.2	-999	-999	2	5.1	7
3532	6	-5	64.45	61.93	1.2	3.2	1.2	3.2	2	5.1	6
3532	7	-6	63.6	60.8	1.2	3.2	1.2	3.2	2	5.1	7
3533	-3	2	64.67	64.6	-999	-999	-999	-999	-999	-999	-999
3533	-2	4	67.72	69.67	-999	-999	-999	-999	-999	-999	-999
3533	-1	6	62.75	60.06	-999	-999	-999	-999	-999	-999	-999
3533	0	0	63.2	60.54	1.2	3.2	-999	-999	2	5.1	0
3533	1	-1	68.73	60.46	1.2	3.4	-999	-999	2	5.1	1
3533	2	-2	66.65	69.67	1.2	3.4	1.2	3.4	2	5.1	2
3533	3	3	63.91	63.46	1.2	3.4	1.2	3.4	2	5.1	3
3533	4	-3	62.1	70.77	1.2	3.2	1.2	3.2	2	5.1	7
3533	5	-4	62.1	70.77	1.2	3.2	-999	-999	2	5.1	7
3533	6	-5	63.02	60.46	1.2	3.2	1.2	3.2	2	5.1	6
3533	7	-6	62.8	59.43	1.2	3.2	1.2	3.2	2	5.1	7
3534	-3	2	67.93	68.85	-999	-999	-999	-999	-999	-999	-999
3534	-2	4	71.52	69	-999	-999	-999	-999	-999	-999	-999
3534	-1	6	65.97	61.06	-999	-999	-999	-999	-999	-999	-999
3534	0	0	66.34	61.83	2	4.1	-999	-999	2	5.1	0
3534	1	-1	73.04	61.58	1.1	1	-999	-999	2	1.1	1
3534	2	-2	69.92	69	2	4.3	2	4.3	2	5.1	2
3534	3	3	67.28	68.99	2	4.3	2	4.3	2	5.1	3
3534	4	-3	65.86	70.79	2	4.1	2	4.1	2	5.1	7
3534	5	-4	65.86	70.79	2	4.1	-999	-999	2	5.1	7
3534	6	-5	66.44	61.6	2	4.1	2	4.1	2	5.1	6
3534	7	-6	65.97	60.36	2	4.1	2	4.1	2	5.1	7
3535	-3	2	74.1	69.4	-999	-999	-999	-999	-999	-999	-999
3535	-2	4	70.1	65.1	-999	-999	-999	-999	-999	-999	-999
3535	-1	6	67	65.1	-999	-999	-999	-999	-999	-999	-999
3535	0	0	67.8	65.4	1.2	3.2	-999	-999	2	5.1	0
3535	1	-1	73.2	70.2	1.2	3.4	-999	-999	2	5.1	1
3535	2	-2	67	65.1	1.2	3.4	1.2	3.4	2	5.1	2
3535	3	3	81	70.2	1.2	3.4	1.2	3.4	2	5.1	3
3535	4	-3	67	65.1	1.2	3.2	1.2	3.2	2	5.1	7
3535	5	-4	67	65.1	1.2	3.2	-999	-999	2	5.1	7
3535	6	-5	67	65.1	1.2	3.2	1.2	3.2	2	5.1	6
3535	7	-6	67	65.1	1.2	3.2	1.2	3.2	2	5.1	7
3536	-3	2	61.31	61.02	-999	-999	-999	-999	-999	-999	-999
3536	-2	4	65.55	66.39	-999	-999	-999	-999	-999	-999	-999
3536	-1	6	60.05	65.9	-999	-999	-999	-999	-999	-999	-999
3536	0	0	60.28	62.6	2	4.2	-999	-999	3.1	6	0
3536	1	-1	65.84	64.79	1.1	1	-999	-999	2	1.1	1
3536	2	-2	65.26	66.39	2	4.4	2	4.4	3.1	12	2
3536	3	3	60.39	59.27	2	4.4	2	4.4	3.1	12	3
3536	4	-3	60.06	65.9	2	4.2	2	4.2	3.1	6	7
3536	5	-4	60.06	65.9	2	4.2	-999	-999	3.1	6	7
3536	6	-5	60.59	61.57	2	4.2	2	4.2	3.1	6	6
3536	7	-6	60.05	62.21	2	4.2	2	4.2	3.1	6	7
3537	-3	2	72.25	75.38	-999	-999	-999	-999	-999	-999	-999
3537	-2	4	70.85	70.65	-999	-999	-999	-999	-999	-999	-999
3537	-1	6	66.4	67.72	-999	-999	-999	-999	-999	-999	-999
3537	0	0	67.01	68.5	2	4.2	-999	-999	3.1	6	0
3537	1	-1	73.8	74.95	1.1	1	-999	-999	2	1.1	1
3537	2	-2	67.83	70.65	2	4.4	2	4.4	3.1	12	2
3537	3	3	73.47	75.67	2	4.4	2	4.4	3.1	12	3
3537	4	-3	73.34	70.86	2	4.2	2	4.2	3.1	6	7
3537	5	-4	73.34	70.86	2	4.2	-999	-999	3.1	6	7
3537	6	-5	65.03	69.94	2	4.2	2	4.2	3.1	6	6
3537	7	-6	65	67.65	2	4.2	2	4.2	3.1	6	7
3539	-3	2	72.18	69.16	-999	-999	-999	-999	-999	-999	-999
3539	-2	4	68.97	65.35	-999	-999	-999	-999	-999	-999	-999
3539	-1	6	64.81	63.92	-999	-999	-999	-999	-999	-999	-999
3539	0	0	66.57	64.92	2	4.1	-999	-999	2	5.1	0
3539	1	-1	71.53	69.36	1.1	1	-999	-999	2	1.1	1
3539	2	-2	66.35	65.36	2	4.3	2	4.3	2	5.1	2
3539	3	3	72.88	69.83	2	4.3	2	4.3	2	5.1	3
3539	4	-3	67.2	64.61	2	4.1	2	4.1	2	5.1	7
3539	5	-4	67.2	64.61	2	4.1	-999	-999	2	5.1	7
3539	6	-5	64.01	65.14	2	4.1	2	4.1	2	5.1	6
3539	7	-6	64.38	64.33	2	4.1	2	4.1	2	5.1	7
3541	-3	2	56.32	64.75	-999	-999	-999	-999	-999	-999	-999
3541	-2	4	57.9	64.04	-999	-999	-999	-999	-999	-999	-999
3541	-1	6	56.22	63.15	-999	-999	-999	-999	-999	-999	-999
3541	0	0	56.23	63.23	2	4.1	-999	-999	2	5.1	0
3541	1	-1	58.03	64.9	1.1	1	-999	-999	2	1.1	1
3541	2	-2	57.78	64.04	2	4.3	2	4.3	2	5.1	2
3541	3	3	55.98	66.05	2	4.3	2	4.3	2	5.1	3
3541	4	-3	57.16	62.94	2	4.1	2	4.1	2	5.1	7
3541	5	-4	57.16	62.94	2	4.1	-999	-999	2	5.1	7
3541	6	-5	56.31	63.38	2	4.1	2	4.1	2	5.1	6
3541	7	-6	56.05	63.7	2	4.1	2	4.1	2	5.1	7
3542	-3	2	58.2	64.46	-999	-999	-999	-999	-999	-999	-999
3542	-2	4	64.15	67.88	-999	-999	-999	-999	-999	-999	-999
3542	-1	6	57.66	59.29	-999	-999	-999	-999	-999	-999	-999
3542	0	0	57.76	59.99	2	4.2	-999	-999	3.1	6	0
3542	1	-1	64.7	59.99	1.1	1	-999	-999	2	1.1	1
3542	2	-2	63.59	67.88	2	4.4	2	4.4	3.1	12	2
3542	3	3	56.89	63.69	2	4.4	2	4.4	3.1	12	3
3542	4	-3	61.08	53.43	2	4.2	2	4.2	3.1	6	7
3542	5	-4	61.08	53.43	2	4.2	-999	-999	3.1	6	7
3542	6	-5	57.74	59.65	2	4.2	2	4.2	3.1	6	6
3542	7	-6	56.8	61.05	2	4.2	2	4.2	3.1	6	7
3543	-3	2	68.76	80.14	-999	-999	-999	-999	-999	-999	-999
3543	-2	4	72.02	70.18	-999	-999	-999	-999	-999	-999	-999
3543	-1	6	67.65	69.92	-999	-999	-999	-999	-999	-999	-999
3543	0	0	67.66	70.57	2	4.1	-999	-999	2	5.1	0
3543	1	-1	73.45	71.17	1.1	1	-999	-999	2	1.1	1
3543	2	-2	70.54	70.18	2	4.3	2	4.3	2	5.1	2
3543	3	3	67.7	82.63	2	4.3	2	4.3	2	5.1	3
3543	4	-3	67.9	70.07	2	4.1	2	4.1	2	5.1	7
3543	5	-4	67.9	70.07	2	4.1	-999	-999	2	5.1	7
3543	6	-5	67.85	70.56	2	4.1	2	4.1	2	5.1	6
3543	7	-6	67.68	70.42	2	4.1	2	4.1	2	5.1	7
3544	-3	2	66.82	73.5	-999	-999	-999	-999	-999	-999	-999
3544	-2	4	70.52	73.98	-999	-999	-999	-999	-999	-999	-999
3544	-1	6	67.16	72.73	-999	-999	-999	-999	-999	-999	-999
3544	0	0	67.05	72.88	2	4.1	-999	-999	2	5.1	0
3544	1	-1	73.06	66.87	1.1	1	-999	-999	2	1.1	1
3544	2	-2	67.9	73.98	2	4.3	2	4.3	2	5.1	2
3544	3	3	66.01	73.7	2	4.3	2	4.3	2	5.1	3
3544	4	-3	66.97	73.9	2	4.1	2	4.1	2	5.1	7
3544	5	-4	66.97	73.9	2	4.1	-999	-999	2	5.1	7
3544	6	-5	67.08	72.73	2	4.1	2	4.1	2	5.1	6
3544	7	-6	67.08	72.7	2	4.1	2	4.1	2	5.1	7
3551	-3	2	70.64	72.47	-999	-999	-999	-999	-999	-999	-999
3551	-2	4	70.12	72.77	-999	-999	-999	-999	-999	-999	-999
3551	-1	6	68.8	72.49	-999	-999	-999	-999	-999	-999	-999
3551	0	0	69.01	71.85	1.2	3.1	-999	-999	1	4	0
3551	1	-1	71.32	72.77	1.2	3.3	-999	-999	1	3	1
3551	2	-2	68.93	72.77	1.2	3.3	1.2	3.3	1	3	2
3551	3	3	71.32	72.91	1.2	3.3	1.2	3.3	1	3	3
3551	4	-3	68.93	72.97	1.2	3.1	1.2	3.1	1	4	7
3551	5	-4	68.93	72.97	1.2	3.1	-999	-999	1	4	7
3551	6	-5	68.8	72.89	1.2	3.1	1.2	3.1	1	4	6
3551	7	-6	68.8	72.49	1.2	3.1	1.2	3.1	1	4	7
3552	-3	2	44.77	40.25	-999	-999	-999	-999	-999	-999	-999
3552	-2	4	44.71	40.25	-999	-999	-999	-999	-999	-999	-999
3552	-1	6	41.06	39.14	-999	-999	-999	-999	-999	-999	-999
3552	0	0	41.36	39.18	3	7.2	-999	-999	3.1	6	0
3552	1	-1	44.8	39.12	1.1	1	-999	-999	2	1.1	1
3552	2	-2	44.63	40.25	4	8.1	4	8.1	2	2.1	2
3552	3	3	44.8	40.25	4	9.1	4	9.1	3.2	12	3
3552	4	-3	41.96	39.12	3	7.2	3	7.2	3.1	6	7
3552	5	-4	41.96	39.12	3	7.2	-999	-999	3.1	6	7
3552	6	-5	45.51	38.92	2	6	2	6	3.1	5.2	6
3552	7	-6	40.67	39.15	3	7.2	3	7.2	3.1	6	7
3561	-3	2	69.04	66.78	-999	-999	-999	-999	-999	-999	-999
3561	-2	4	69.2	66.83	-999	-999	-999	-999	-999	-999	-999
3561	-1	6	69.12	66.92	-999	-999	-999	-999	-999	-999	-999
3561	0	0	69.1	66.89	2	4.1	-999	-999	2	5.1	0
3561	1	-1	69.35	66.91	2	4.1	-999	-999	2	5.1	6
3561	2	-2	69.06	66.83	2	4.1	2	4.1	2	5.1	6
3561	3	3	69.01	66.7	2	4.1	2	4.1	2	5.1	7
3561	4	-3	69.12	66.92	2	4.1	2	4.1	2	5.1	7
3561	5	-4	69.12	66.92	2	4.1	-999	-999	2	5.1	7
3561	6	-5	69.11	66.91	2	4.1	2	4.1	2	5.1	6
3561	7	-6	69.11	66.91	2	4.1	2	4.1	2	5.1	7
3562	-3	2	75.32	66.62	-999	-999	-999	-999	-999	-999	-999
3562	-2	4	63.57	66.38	-999	-999	-999	-999	-999	-999	-999
3562	-1	6	63.05	66.2	-999	-999	-999	-999	-999	-999	-999
3562	0	0	63.61	66.29	2	4.1	-999	-999	2	5.1	0
3562	1	-1	63.56	70.09	1.1	1	-999	-999	2	1.1	1
3562	2	-2	63.58	66.38	2	4.3	2	4.3	2	5.1	2
3562	3	3	79.63	66.67	2	4.3	2	4.3	2	5.1	3
3562	4	-3	63.07	66.38	2	4.1	2	4.1	2	5.1	7
3562	5	-4	63.07	66.38	2	4.1	-999	-999	2	5.1	7
3562	6	-5	63.15	66.28	2	4.1	2	4.1	2	5.1	6
3562	7	-6	63.05	66.2	2	4.1	2	4.1	2	5.1	7
3563	-3	2	64.37	65.38	-999	-999	-999	-999	-999	-999	-999
3563	-2	4	60.93	66.05	-999	-999	-999	-999	-999	-999	-999
3563	-1	6	55.29	66.25	-999	-999	-999	-999	-999	-999	-999
3563	0	0	56	66.12	2	4.1	-999	-999	2	5.1	0
3563	1	-1	65.87	77.63	1.1	1	-999	-999	2	1.1	1
3563	2	-2	56	66.05	2	4.3	2	4.3	2	5.1	2
3563	3	3	65.87	65.29	2	4.3	2	4.3	2	5.1	3
3563	4	-3	65.87	65.26	2	4.1	2	4.1	2	5.1	7
3563	5	-4	65.87	65.26	2	4.1	-999	-999	2	5.1	7
3563	6	-5	56	66.05	2	4.1	2	4.1	2	5.1	6
3563	7	-6	54.94	66.25	2	4.1	2	4.1	2	5.1	7
3564	-3	2	56.5	71.4	-999	-999	-999	-999	-999	-999	-999
3564	-2	4	57	67.7	-999	-999	-999	-999	-999	-999	-999
3564	-1	6	57	67.1	-999	-999	-999	-999	-999	-999	-999
3564	0	0	57	67.2	2	4.1	-999	-999	2	5.1	0
3564	1	-1	57	67.7	1.1	1	-999	-999	2	1.1	1
3564	2	-2	57	67.7	2	4.3	2	4.3	2	5.1	2
3564	3	3	56.5	71.4	2	4.3	2	4.3	2	5.1	3
3564	4	-3	72.4	67.7	2	4.1	2	4.1	2	5.1	7
3564	5	-4	72.4	67.7	2	4.1	-999	-999	2	5.1	7
3564	6	-5	57	67.7	2	4.1	2	4.1	2	5.1	6
3564	7	-6	56.5	67.1	2	4.1	2	4.1	2	5.1	7
3565	-3	2	57.34	67.03	-999	-999	-999	-999	-999	-999	-999
3565	-2	4	57.04	66.1	-999	-999	-999	-999	-999	-999	-999
3565	-1	6	56.17	67.19	-999	-999	-999	-999	-999	-999	-999
3565	0	0	56.29	67.2	2	4.1	-999	-999	2	5.1	0
3565	1	-1	57.43	66.08	2	4.1	-999	-999	2	5.1	6
3565	2	-2	56.64	66.1	2	4.1	2	4.1	2	5.1	6
3565	3	3	57.8	68.97	2	4.1	2	4.1	2	5.1	7
3565	4	-3	56.58	66.15	2	4.1	2	4.1	2	5.1	7
3565	5	-4	56.58	66.15	2	4.1	-999	-999	2	5.1	7
3565	6	-5	56.13	66.28	2	4.1	2	4.1	2	5.1	6
3565	7	-6	55.72	66.89	2	4.1	2	4.1	2	5.1	7
3566	-3	2	66.88	67.55	-999	-999	-999	-999	-999	-999	-999
3566	-2	4	67.17	65.56	-999	-999	-999	-999	-999	-999	-999
3566	-1	6	64.18	65.32	-999	-999	-999	-999	-999	-999	-999
3566	0	0	64.41	65.52	2	4.1	-999	-999	2	5.1	0
3566	1	-1	67.92	65.79	2	4.1	-999	-999	2	5.1	6
3566	2	-2	66.4	65.56	2	4.1	2	4.1	2	5.1	6
3566	3	3	67.05	69.98	2	4.1	2	4.1	2	5.1	7
3566	4	-3	66.17	64.71	2	4.1	2	4.1	2	5.1	7
3566	5	-4	66.17	64.71	2	4.1	-999	-999	2	5.1	7
3566	6	-5	64.76	65.45	2	4.1	2	4.1	2	5.1	6
3566	7	-6	63.71	65.18	2	4.1	2	4.1	2	5.1	7
3567	-3	2	67.84	68.05	-999	-999	-999	-999	-999	-999	-999
3567	-2	4	64.28	68.05	-999	-999	-999	-999	-999	-999	-999
3567	-1	6	57.25	68.04	-999	-999	-999	-999	-999	-999	-999
3567	0	0	57.83	68.04	2	4.1	-999	-999	2	5.1	0
3567	1	-1	71.5	68.05	1.1	1	-999	-999	2	1.1	1
3567	2	-2	57.06	68.05	2	4.3	2	4.3	2	5.1	2
3567	3	3	71.5	68.05	2	4.3	2	4.3	2	5.1	3
3567	4	-3	71.5	68.05	2	4.1	2	4.1	2	5.1	7
3567	5	-4	71.5	68.05	2	4.1	-999	-999	2	5.1	7
3567	6	-5	57.06	68.27	2	4.1	2	4.1	2	5.1	6
3567	7	-6	57.06	68.04	2	4.1	2	4.1	2	5.1	7
3568	-3	2	67.9	68	-999	-999	-999	-999	-999	-999	-999
3568	-2	4	67.9	61.6	-999	-999	-999	-999	-999	-999	-999
3568	-1	6	67.9	54	-999	-999	-999	-999	-999	-999	-999
3568	0	0	67.9	54	1.2	3.2	-999	-999	2	5.1	0
3568	1	-1	67.9	61.6	1.2	3.2	-999	-999	2	5.1	6
3568	2	-2	67.9	61.6	1.2	3.2	1.2	3.2	2	5.1	6
3568	3	3	67.9	80.8	1.2	3.2	1.2	3.2	2	5.1	7
3568	4	-3	67.9	64.9	1.2	3.2	1.2	3.2	2	5.1	7
3568	5	-4	67.9	64.9	1.2	3.2	-999	-999	2	5.1	7
3568	6	-5	67.9	63.6	1.2	3.2	1.2	3.2	2	5.1	6
3568	7	-6	67.9	54	1.2	3.2	1.2	3.2	2	5.1	7
4111	-3	2	64.17	59.62	-999	-999	-999	-999	-999	-999	-999
4111	-2	4	64.17	59.62	-999	-999	-999	-999	-999	-999	-999
4111	-1	6	64.17	59.62	-999	-999	-999	-999	-999	-999	-999
4111	0	0	64.17	59.62	2	4.1	-999	-999	2	5.1	0
4111	1	-1	64.17	59.62	2	4.1	-999	-999	2	5.1	6
4111	2	-2	64.17	59.62	2	4.1	2	4.1	2	5.1	6
4111	3	3	64.17	59.62	2	4.1	2	4.1	2	5.1	7
4111	4	-3	64.17	59.62	2	4.1	2	4.1	2	5.1	7
4111	5	-4	64.17	59.62	2	4.1	-999	-999	2	5.1	7
4111	6	-5	64.17	59.62	2	4.1	2	4.1	2	5.1	6
4111	7	-6	64.17	59.62	2	4.1	2	4.1	2	5.1	7
4112	-3	2	50.9	51	-999	-999	-999	-999	-999	-999	-999
4112	-2	4	50.9	51	-999	-999	-999	-999	-999	-999	-999
4112	-1	6	50.9	51	-999	-999	-999	-999	-999	-999	-999
4112	0	0	50.9	51	3	7.1	-999	-999	3.1	6	0
4112	1	-1	50.9	51	2	6	-999	-999	3.1	5.2	6
4112	2	-2	50.9	51	2	6	2	6	3.1	5.2	6
4112	3	3	50.9	51	3	7.1	3	7.1	3.1	6	7
4112	4	-3	50.9	51	3	7.1	3	7.1	3.1	6	7
4112	5	-4	50.9	51	3	7.1	-999	-999	3.1	6	7
4112	6	-5	50.9	51	2	6	2	6	3.1	5.2	6
4112	7	-6	50.9	51	3	7.1	3	7.1	3.1	6	7
4113	-3	2	58.97	57.28	-999	-999	-999	-999	-999	-999	-999
4113	-2	4	59.1	57.31	-999	-999	-999	-999	-999	-999	-999
4113	-1	6	59.06	57.3	-999	-999	-999	-999	-999	-999	-999
4113	0	0	59.06	57.33	3	7.1	-999	-999	3.1	6	0
4113	1	-1	59.16	57.31	2	6	-999	-999	3.1	5.2	6
4113	2	-2	59.03	57.31	2	6	2	6	3.1	5.2	6
4113	3	3	58.9	57.26	3	7.1	3	7.1	3.1	6	7
4113	4	-3	58.97	57.21	3	7.1	3	7.1	3.1	6	7
4113	5	-4	58.97	57.21	3	7.1	-999	-999	3.1	6	7
4113	6	-5	42.7	59.11	2	6	2	6	3.1	5.2	6
4113	7	-6	61.18	57.23	3	7.1	3	7.1	3.1	6	7
4114	-3	2	70.82	69.45	-999	-999	-999	-999	-999	-999	-999
4114	-2	4	71.22	69.55	-999	-999	-999	-999	-999	-999	-999
4114	-1	6	71.09	69.7	-999	-999	-999	-999	-999	-999	-999
4114	0	0	71.04	69.65	2	4.1	-999	-999	2	5.1	0
4114	1	-1	71.47	69.69	1.1	1	-999	-999	2	1.1	1
4114	2	-2	70.97	69.55	2	4.3	2	4.3	2	5.1	2
4114	3	3	70.65	69.19	2	4.3	2	4.3	2	5.1	3
4114	4	-3	70.75	69.65	2	4.1	2	4.1	2	5.1	7
4114	5	-4	70.75	69.65	2	4.1	-999	-999	2	5.1	7
4114	6	-5	71.07	69.69	2	4.1	2	4.1	2	5.1	6
4114	7	-6	71.24	69.74	2	4.1	2	4.1	2	5.1	7
4121	-3	2	62.9	61.5	-999	-999	-999	-999	-999	-999	-999
4121	-2	4	71.76	71.7	-999	-999	-999	-999	-999	-999	-999
4121	-1	6	58.03	54.3	-999	-999	-999	-999	-999	-999	-999
4121	0	0	58.36	54.56	3	7.1	-999	-999	3.1	6	0
4121	1	-1	71.76	71.7	1.1	1	-999	-999	2	1.1	1
4121	2	-2	71.76	71.7	4	8.1	4	8.1	2	2.1	2
4121	3	3	59.43	59.56	4	9.1	4	9.1	3.2	12	3
4121	4	-3	58.56	54.56	3	7.1	3	7.1	3.1	6	7
4121	5	-4	58.56	54.56	3	7.1	-999	-999	3.1	6	7
4121	6	-5	56.5	55.5	2	6	2	6	3.1	5.2	6
4121	7	-6	58.16	54.23	3	7.1	3	7.1	3.1	6	7
4122	-3	2	64.98	64.58	-999	-999	-999	-999	-999	-999	-999
4122	-2	4	77.29	78.16	-999	-999	-999	-999	-999	-999	-999
4122	-1	6	58.38	54.81	-999	-999	-999	-999	-999	-999	-999
4122	0	0	58.82	55.18	3	7.1	-999	-999	3.1	6	0
4122	1	-1	77.32	78.38	1.1	1	-999	-999	2	1.1	1
4122	2	-2	77.26	78.16	4	8.1	4	8.1	2	2.1	2
4122	3	3	60.22	61.99	4	9.1	4	9.1	3.2	12	3
4122	4	-3	59.09	55.17	3	7.1	3	7.1	3.1	6	7
4122	5	-4	59.09	55.17	3	7.1	-999	-999	3.1	6	7
4122	6	-5	56.4	56.35	2	6	2	6	3.1	5.2	6
4122	7	-6	58.55	54.73	3	7.1	3	7.1	3.1	6	7
4123	-3	2	59.43	60.36	-999	-999	-999	-999	-999	-999	-999
4123	-2	4	78.09	52.64	-999	-999	-999	-999	-999	-999	-999
4123	-1	6	54.15	52.64	-999	-999	-999	-999	-999	-999	-999
4123	0	0	54.15	52.64	3	7.1	-999	-999	3.1	6	0
4123	1	-1	78.09	52.64	1.1	1	-999	-999	2	1.1	1
4123	2	-2	78.09	52.64	4	8.1	4	8.1	2	2.1	2
4123	3	3	54.15	62.9	4	9.1	4	9.1	3.2	12	3
4123	4	-3	54.15	52.64	3	7.1	3	7.1	3.1	6	7
4123	5	-4	54.15	52.64	3	7.1	-999	-999	3.1	6	7
4123	6	-5	55.62	52.83	2	6	2	6	3.1	5.2	6
4123	7	-6	54.05	52.64	3	7.1	3	7.1	3.1	6	7
4131	-3	2	55.18	62.54	-999	-999	-999	-999	-999	-999	-999
4131	-2	4	78.16	58.24	-999	-999	-999	-999	-999	-999	-999
4131	-1	6	50.67	58.08	-999	-999	-999	-999	-999	-999	-999
4131	0	0	50.77	58.18	3	7.1	-999	-999	3.1	6	0
