ISCO88	STDEMPST	MCAMSIS	FCAMSIS	ISEI	TREI
1319	0	70.26	59.39	51	52
1319	1	69.56	58.5	51	52
1319	6	71.34	60.43	51	52
2000	0	84.8	88.6	70	62
2000	1	84.8	88.6	70	62
2000	6	84.8	88.6	70	62
2100	0	80.65	84.56	69	63
2100	1	80.93	81.36	69	63
2100	6	80.55	85.05	69	63
2110	0	85.64	88.6	74	69
2110	1	89.79	88.6	74	69
2110	6	84.8	88.6	74	69
2111	0	85.64	88.6	74	75
2111	1	89.79	81.36	74	75
2111	6	84.8	88.6	74	75
2112	0	85.64	88.6	74	72
2112	1	89.79	81.36	74	72
2112	6	84.8	88.6	74	72
2113	0	85.64	88.6	74	69
2113	1	89.79	81.36	74	69
2113	6	84.8	88.6	74	69
2114	0	85.64	88.6	74	67
2114	1	89.79	81.36	74	67
2114	6	84.8	88.6	74	67
2120	0	85.25	88.6	71	56
2120	1	89.79	88.6	71	56
2120	6	84.8	88.6	71	56
2121	0	85.25	88.6	71	69
2121	1	89.79	81.36	71	69
2121	6	84.8	88.6	71	69
2122	0	85.25	88.6	71	55
2122	1	89.79	81.36	71	55
2122	6	84.8	88.6	71	55
2130	0	79.33	96.59	71	51
2130	1	89.79	96.59	71	51
2130	6	76.34	96.59	71	51
2131	0	79.33	96.59	71	51
2131	1	89.79	96.59	71	51
2131	6	76.34	96.59	71	51
2132	0	79.33	96.59	71	51
2132	1	89.79	96.59	71	51
2132	6	76.34	96.59	71	51
2139	0	79.33	96.59	71	51
2139	1	89.79	96.59	71	51
2139	6	76.34	96.59	71	51
2140	0	79.91	75.92	73	63
2140	1	77.19	75.92	73	63
2140	6	80.89	75.92	73	63
2141	0	79.91	75.92	69	72
2141	1	77.19	75.92	69	72
2141	6	80.89	75.92	69	72
2142	0	79.91	75.92	69	70
2142	1	77.19	75.92	69	70
2142	6	80.89	75.92	69	70
2143	0	79.91	75.92	68	65
2143	1	77.19	75.92	68	65
2143	6	80.89	75.92	68	65
2144	0	79.91	75.92	68	65
2144	1	77.19	75.92	68	65
2144	6	80.89	75.92	68	65
2145	0	79.91	75.92	67	66
2145	1	77.19	75.92	67	66
2145	6	80.89	75.92	67	66
2146	0	79.91	75.92	71	66
2146	1	77.19	75.92	71	66
2146	6	80.89	75.92	71	66
2147	0	79.91	75.92	67	61
2147	1	77.19	75.92	67	61
2147	6	80.89	75.92	67	61
2148	0	79.91	75.92	56	58
2148	1	77.19	75.92	56	58
2148	6	80.89	75.92	56	58
2149	0	79.91	75.92	69	56
2149	1	77.19	75.92	69	56
2149	6	80.89	75.92	69	56
2200	0	83.52	92.91	80	70
2200	1	89.46	87.78	80	70
2200	6	81.22	94.56	80	70
2210	0	67.06	80.45	78	62
2210	1	89.46	80.45	78	62
2210	6	64.57	80.45	78	62
2211	0	67.06	80.45	77	69
2211	1	89.46	87.78	77	69
2211	6	64.57	80.45	77	69
2212	0	67.06	80.45	77	68
2212	1	89.46	87.78	77	68
2212	6	64.57	80.45	77	68
2213	0	67.06	80.45	79	56
2213	1	89.46	87.78	79	56
2213	6	64.57	80.45	79	56
2220	0	88	95.76	85	73
2220	1	89.46	87.78	85	73
2220	6	87.29	99	85	73
2221	0	88	95.76	88	78
2221	1	89.46	87.78	88	78
2221	6	87.29	99	88	78
2222	0	88	95.76	85	70
2222	1	89.46	87.78	85	70
2222	6	87.29	99	85	70
2223	0	88	95.76	83	61
2223	1	89.46	87.78	83	61
2223	6	87.29	99	83	61
2224	0	88	95.76	74	64
2224	1	89.46	87.78	74	64
2224	6	87.29	99	74	64
2229	0	88	95.76	85	73
2229	1	89.46	87.78	85	73
2229	6	87.29	99	85	73
2230	0	83.52	92.91	43	54
2230	1	89.46	87.78	43	54
2230	6	81.22	94.56	43	54
2300	0	84.65	79.99	69	61
2300	1	86.32	87.06	69	61
2300	6	84.52	79.89	69	61
2310	0	99	98.57	77	78
2310	1	99	98.57	77	78
2310	6	99	98.57	77	78
2320	0	89.14	92.33	69	60
2320	1	89.14	92.33	69	60
2320	6	89.14	92.33	69	60
2321	0	89.14	92.33	70	60
2321	1	89.14	92.33	70	60
2321	6	89.14	92.33	70	60
2322	0	89.14	92.33	66	57
2322	1	89.14	92.33	66	57
2322	6	89.14	92.33	66	57
2323	0	89.14	92.33	-999	-999
2323	1	89.14	92.33	-999	-999
2323	6	89.14	92.33	-999	-999
2330	0	68.49	74.84	66	57
2330	1	68.49	74.84	66	57
2330	6	68.49	74.84	66	57
2331	0	68.49	74.84	66	57
2331	1	86.32	87.06	66	57
2331	6	68.49	74.84	66	57
2332	0	68.49	74.84	43	49
2332	1	86.32	87.06	43	49
2332	6	68.49	74.84	43	49
2340	0	76.27	87.01	66	62
2340	1	76.27	87.01	66	62
2340	6	76.27	87.01	66	62
2350	0	86.64	84.27	66	62
2350	1	86.64	84.27	66	62
2350	6	86.64	84.27	66	62
2351	0	86.64	84.27	70	68
2351	1	86.64	84.27	70	68
2351	6	86.64	84.27	70	68
2352	0	86.64	84.27	70	68
2352	1	86.64	84.27	70	68
2352	6	86.64	84.27	70	68
2359	0	86.64	84.27	65	62
2359	1	86.64	84.27	65	62
2359	6	86.64	84.27	65	62
2400	0	79.87	64.15	68	60
2400	1	78.88	64.15	68	60
2400	6	80.37	64.15	68	60
2410	0	72.55	66.04	69	57
2410	1	69.45	74.34	69	57
2410	6	74.1	64.15	69	57
2411	0	72.55	66.04	69	62
2411	1	69.45	74.34	69	62
2411	6	74.1	64.15	69	62
2412	0	72.55	66.04	69	56
2412	1	69.45	74.34	69	56
2412	6	74.1	64.15	69	56
2419	0	72.55	66.04	69	57
2419	1	69.45	74.34	69	57
2419	6	74.1	64.15	69	57
2420	0	76.61	96.22	85	73
2420	1	72.76	74.34	85	73
2420	6	79.71	99	85	73
2421	0	76.61	96.22	85	73
2421	1	72.76	74.34	85	73
2421	6	79.71	99	85	73
2422	0	76.61	96.22	90	76
2422	1	72.76	74.34	90	76
2422	6	79.71	99	90	76
2429	0	76.61	96.22	82	71
2429	1	72.76	74.34	82	71
2429	6	79.71	99	82	71
2430	0	85.97	78.45	65	54
2430	1	87.78	78.45	65	54
2430	6	85.67	78.45	65	54
2431	0	85.97	78.45	65	54
2431	1	87.78	79.75	65	54
2431	6	85.67	78.45	65	54
2432	0	85.97	78.45	65	54
2432	1	87.78	79.75	65	54
2432	6	85.67	78.45	65	54
2440	0	86.36	76.56	65	58
2440	1	87.78	76.56	65	58
2440	6	85.67	76.56	65	58
2441	0	86.36	76.56	78	60
2441	1	87.78	76.56	78	60
2441	6	85.67	76.56	78	60
2442	0	86.36	76.56	71	67
2442	1	87.78	76.56	71	67
2442	6	85.67	76.56	71	67
2443	0	86.36	76.56	71	67
2443	1	87.78	76.56	71	67
2443	6	85.67	76.56	71	67
2444	0	86.36	76.56	65	62
2444	1	87.78	76.56	65	62
2444	6	85.67	76.56	65	62
2445	0	86.36	76.56	71	67
2445	1	87.78	76.56	71	67
2445	6	85.67	76.56	71	67
2446	0	86.36	76.56	51	52
2446	1	87.78	76.56	51	52
2446	6	85.67	76.56	51	52
2450	0	91.28	94.73	61	57
2450	1	90.34	94.73	61	57
2450	6	91.88	94.73	61	57
2451	0	91.28	94.73	65	58
2451	1	90.34	94.73	65	58
2451	6	91.88	94.73	65	58
2452	0	91.28	94.73	54	57
2452	1	90.34	94.73	54	57
2452	6	91.88	94.73	54	57
2453	0	91.28	94.73	64	45
2453	1	90.34	94.73	64	45
2453	6	91.88	94.73	64	45
2454	0	91.28	94.73	64	40
2454	1	90.34	94.73	64	40
2454	6	91.88	94.73	64	40
2455	0	91.28	94.73	64	57
2455	1	90.34	94.73	64	57
2455	6	91.88	94.73	64	57
2460	0	86.72	76.56	53	60
2460	1	87.78	76.56	53	60
2460	6	85.67	76.56	53	60
2470	0	70	73.97	-999	-999
2470	1	70	73.97	-999	-999
2470	6	70	73.97	-999	-999
3000	0	58.21	54.37	54	48
3000	1	58.21	54.37	54	48
3000	6	58.21	54.37	54	48
3100	0	60.57	57.43	50	48
3100	1	70.96	65.31	50	48
3100	6	59.59	57.33	50	48
3110	0	59.34	59.69	49	47
3110	1	66.52	59.69	49	47
3110	6	58.71	59.69	49	47
3111	0	59.34	59.69	45	46
3111	1	66.52	59.69	45	46
3111	6	58.71	59.69	45	46
3112	0	59.34	59.69	45	39
3112	1	66.52	59.69	45	39
3112	6	58.71	59.69	45	39
3113	0	59.34	59.69	46	46
3113	1	66.52	59.69	46	46
3113	6	58.71	59.69	46	46
3114	0	59.34	59.69	46	46
3114	1	66.52	59.69	46	46
3114	6	58.71	59.69	46	46
3115	0	59.34	59.69	54	46
3115	1	66.52	59.69	54	46
3115	6	58.71	59.69	54	46
3116	0	59.34	59.69	54	46
3116	1	66.52	59.69	54	46
3116	6	58.71	59.69	54	46
3117	0	59.34	59.69	54	53
3117	1	66.52	59.69	54	53
3117	6	58.71	59.69	54	53
3118	0	59.34	59.69	51	55
3118	1	66.52	59.69	51	55
3118	6	58.71	59.69	51	55
3119	0	59.34	59.69	53	46
3119	1	66.52	59.69	53	46
3119	6	58.71	59.69	53	46
3120	0	75.93	56.06	52	53
3120	1	87.1	56.06	52	53
3120	6	73.95	56.06	52	53
3121	0	75.93	56.06	52	53
3121	1	87.1	65.31	52	53
3121	6	73.95	56.06	52	53
3122	0	75.93	56.06	52	53
3122	1	87.1	65.31	52	53
3122	6	73.95	56.06	52	53
3123	0	75.93	56.06	52	53
3123	1	87.1	65.31	52	53
3123	6	73.95	56.06	52	53
3130	0	76.6	70.93	52	46
3130	1	87.1	70.93	52	46
3130	6	73.25	70.93	52	46
3131	0	76.6	70.93	48	46
3131	1	87.1	70.93	48	46
3131	6	73.25	70.93	48	46
3132	0	76.6	70.93	57	49
3132	1	87.1	70.93	57	49
3132	6	73.25	70.93	57	49
3133	0	76.6	70.93	57	58
3133	1	87.1	70.93	57	58
3133	6	73.25	70.93	57	58
3139	0	76.6	70.93	52	44
3139	1	87.1	70.93	52	44
3139	6	73.25	70.93	52	44
3140	0	68.25	57.43	57	57
3140	1	68.25	65.31	57	57
3140	6	68.25	57.33	57	57
3141	0	68.25	57.43	52	60
3141	1	70.96	65.31	52	60
3141	6	68.25	57.33	52	60
3142	0	68.25	57.43	52	55
3142	1	70.96	65.31	52	55
3142	6	68.25	57.33	52	55
3143	0	68.25	57.43	69	60
3143	1	70.96	65.31	69	60
3143	6	68.25	57.33	69	60
3144	0	68.25	57.43	69	50
3144	1	70.96	65.31	69	50
3144	6	68.25	57.33	69	50
3145	0	68.25	57.43	50	46
3145	1	70.96	65.31	50	46
3145	6	68.25	57.33	50	46
3150	0	50.7	42.46	50	54
3150	1	66.52	42.46	50	54
3150	6	49.01	42.46	50	54
3151	0	50.7	42.46	50	54
3151	1	66.52	65.31	50	54
3151	6	49.01	42.46	50	54
3152	0	50.7	42.46	50	54
3152	1	66.52	65.31	50	54
3152	6	49.01	42.46	50	54
3160	0	58.21	54.37	-999	-999
3160	1	58.21	54.37	-999	-999
3160	6	58.21	54.37	-999	-999
3200	0	55.84	58.6	48	51
3200	1	55.84	74.51	48	51
3200	6	55.84	58.29	48	51
3210	0	57.66	55.01	50	52
3210	1	74.96	74.51	50	52
3210	6	55.84	54.35	50	52
3211	0	57.66	55.01	50	52
3211	1	74.96	74.51	50	52
3211	6	55.84	54.35	50	52
3212	0	57.66	55.01	50	47
3212	1	74.96	74.51	50	47
3212	6	55.84	54.35	50	47
3213	0	57.66	55.01	50	55
3213	1	74.96	74.51	50	55
3213	6	55.84	54.35	50	55
3220	0	55.84	68.18	55	51
3220	1	55.84	74.51	55	51
3220	6	55.84	67.79	55	51
3221	0	55.84	68.18	51	53
3221	1	74.96	74.51	51	53
3221	6	55.84	67.79	51	53
3222	0	55.84	68.18	51	48
3222	1	74.96	74.51	51	48
3222	6	55.84	67.79	51	48
3223	0	55.84	68.18	51	52
3223	1	74.96	74.51	51	52
3223	6	55.84	67.79	51	52
3224	0	55.84	68.18	60	60
3224	1	74.96	74.51	60	60
3224	6	55.84	67.79	60	60
3225	0	55.84	68.18	51	44
3225	1	74.96	74.51	51	44
3225	6	55.84	67.79	51	44
3226	0	55.84	68.18	60	51
3226	1	74.96	74.51	60	51
3226	6	55.84	67.79	60	51
3227	0	55.84	68.18	51	48
3227	1	74.96	74.51	51	48
3227	6	55.84	67.79	51	48
3228	0	55.84	68.18	51	44
3228	1	74.96	74.51	51	44
3228	6	55.84	67.79	51	44
3229	0	55.84	68.18	51	45
3229	1	74.96	74.51	51	45
3229	6	55.84	67.79	51	45
3230	0	55.84	57.48	38	44
3230	1	55.84	74.51	38	44
3230	6	55.84	57.38	38	44
3231	0	55.84	57.48	38	44
3231	1	74.96	74.51	38	44
3231	6	55.84	57.38	38	44
3232	0	55.84	57.48	38	44
3232	1	74.96	74.51	38	44
3232	6	55.84	57.38	38	44
3240	0	74.96	58.6	49	29
3240	1	74.96	74.51	49	29
3240	6	74.96	58.29	49	29
3241	0	74.96	58.6	51	29
3241	1	74.96	74.51	51	29
3241	6	55.84	58.29	51	29
3242	0	74.96	58.6	38	22
3242	1	74.96	74.51	38	22
3242	6	55.84	58.29	38	22
3300	0	57.79	71.13	38	50
3300	1	57.79	71.13	38	50
3300	6	57.79	71.13	38	50
3310	0	57.79	54.7	38	50
3310	1	57.79	54.7	38	50
3310	6	57.79	54.7	38	50
3320	0	57.79	69.77	38	50
3320	1	57.79	69.77	38	50
3320	6	57.79	69.77	38	50
3330	0	57.79	63.73	38	50
3330	1	57.79	63.73	38	50
3330	6	57.79	63.73	38	50
3340	0	57.79	71.13	38	50
3340	1	57.79	71.13	38	50
3340	6	57.79	71.13	38	50
3400	0	65.71	63.82	55	48
3400	1	65.71	63.82	55	48
3400	6	65.71	63.82	55	48
3410	0	67.63	66.36	55	47
3410	1	69.91	77.37	55	47
3410	6	65.71	63.82	55	47
3411	0	67.63	66.36	61	50
3411	1	69.91	77.37	61	50
3411	6	65.71	63.82	61	50
3412	0	67.63	66.36	54	44
3412	1	69.91	77.37	54	44
3412	6	65.71	63.82	54	44
3413	0	67.63	66.36	59	49
3413	1	69.91	77.37	59	49
3413	6	65.71	63.82	59	49
3414	0	67.63	66.36	56	43
3414	1	69.91	77.37	56	43
3414	6	65.71	63.82	56	43
3415	0	67.63	66.36	56	46
3415	1	69.91	77.37	56	46
3415	6	65.71	63.82	56	46
3416	0	67.63	66.36	50	49
3416	1	69.91	77.37	50	49
3416	6	65.71	63.82	50	49
3417	0	67.63	66.36	56	46
3417	1	69.91	77.37	56	46
3417	6	65.71	63.82	56	46
3419	0	67.63	66.36	55	46
3419	1	69.91	77.37	55	46
3419	6	65.71	63.82	55	46
3420	0	63.16	64.44	55	42
3420	1	63.36	77.37	55	42
3420	6	62.94	62.83	55	42
3421	0	63.16	64.44	55	55
3421	1	63.36	77.37	55	55
3421	6	62.94	62.83	55	55
3422	0	63.16	64.44	55	50
3422	1	63.36	77.37	55	50
3422	6	62.94	62.83	55	50
3423	0	63.16	64.44	55	49
3423	1	63.36	77.37	55	49
3423	6	62.94	62.83	55	49
3429	0	63.16	64.44	55	42
3429	1	63.36	77.37	55	42
3429	6	62.94	62.83	55	42
3430	0	66.97	60	54	49
3430	1	63.36	72.05	54	49
3430	6	67.17	59.12	54	49
3431	0	66.97	60	54	53
3431	1	63.36	72.05	54	53
3431	6	67.17	59.12	54	53
3432	0	66.97	60	59	49
3432	1	63.36	72.05	59	49
3432	6	67.17	59.12	59	49
3433	0	66.97	60	51	49
3433	1	63.36	72.05	51	49
3433	6	67.17	59.12	51	49
3434	0	66.97	60	61	51
3434	1	63.36	72.05	61	51
3434	6	67.17	59.12	61	51
3439	0	66.97	60	54	53
3439	1	63.36	72.05	54	53
3439	6	67.17	59.12	54	53
3440	0	59.61	60.72	56	52
3440	1	59.61	60.72	56	52
3440	6	59.61	60.72	56	52
3441	0	59.61	60.72	56	44
3441	1	67.69	60.72	56	44
3441	6	59.61	60.72	56	44
3442	0	59.61	60.72	57	52
3442	1	67.69	60.72	57	52
3442	6	59.61	60.72	57	52
3443	0	59.61	60.72	56	55
3443	1	67.69	60.72	56	55
3443	6	59.61	60.72	56	55
3444	0	59.61	60.72	46	54
3444	1	67.69	60.72	46	54
3444	6	59.61	60.72	46	54
3449	0	59.61	60.72	56	55
3449	1	67.69	60.72	56	55
3449	6	59.61	60.72	56	55
3450	0	53.54	60.72	56	45
3450	1	53.54	60.72	56	45
3450	6	53.54	60.72	56	45
3451	0	53.54	60.72	55	60
3451	1	53.54	72.79	55	60
3451	6	53.54	60.72	55	60
3452	0	53.54	60.72	56	44
3452	1	53.54	72.79	56	44
3452	6	53.54	60.72	56	44
3460	0	64.14	71.44	43	49
3460	1	67.69	71.44	43	49
3460	6	62.87	71.44	43	49
3470	0	65.03	63	52	45
3470	1	65.03	63	52	45
3470	6	65.03	63	52	45
3471	0	65.03	63	53	49
3471	1	65.03	63	53	49
3471	6	65.03	63	53	49
3472	0	65.03	63	64	50
3472	1	65.03	63	64	50
3472	6	65.03	63	64	50
3473	0	65.03	63	50	32
3473	1	65.03	63	50	32
3473	6	65.03	63	50	32
3474	0	65.03	63	50	33
3474	1	65.03	63	50	33
3474	6	65.03	63	50	33
3475	0	65.03	63	54	49
3475	1	65.03	63	54	49
3475	6	65.03	63	54	49
3480	0	75.7	71.44	38	50
3480	1	75.7	71.44	38	50
3480	6	75.7	71.44	38	50
3490	0	64.14	71.44	-999	-999
3490	1	67.69	71.44	-999	-999
3490	6	62.87	71.44	-999	-999
4000	0	52.32	52.42	45	37
4000	1	52.32	73.88	45	37
4000	6	52.32	51.74	45	37
4100	0	52.32	55.85	45	37
4100	1	52.32	73.88	45	37
4100	6	52.32	53.6	45	37
4110	0	52.32	58.03	51	45
4110	1	52.32	73.88	51	45
4110	6	52.32	57.91	51	45
4111	0	52.32	58.03	51	42
4111	1	52.32	73.88	51	42
4111	6	52.32	57.91	51	42
4112	0	52.32	58.03	50	42
4112	1	52.32	73.88	50	42
4112	6	52.32	57.91	50	42
4113	0	52.32	58.03	50	45
4113	1	52.32	73.88	50	45
4113	6	52.32	57.91	50	45
4114	0	52.32	58.03	51	45
4114	1	52.32	73.88	51	45
4114	6	52.32	57.91	51	45
4115	0	52.32	58.03	53	53
4115	1	52.32	73.88	53	53
4115	6	52.32	57.91	53	53
4120	0	57.1	54.55	51	44
4120	1	52.32	73.88	51	44
4120	6	57.68	53.05	51	44
4121	0	57.1	54.55	51	45
4121	1	52.32	73.88	51	45
4121	6	57.68	53.05	51	45
4122	0	57.1	54.55	51	36
4122	1	52.32	73.88	51	36
4122	6	57.68	53.05	51	36
4130	0	51.86	44.22	36	32
4130	1	52.32	73.88	36	32
4130	6	51.85	44.07	36	32
4131	0	51.86	44.22	32	30
4131	1	52.32	73.88	32	30
4131	6	51.85	44.07	32	30
4132	0	51.86	44.22	43	44
4132	1	52.32	73.88	43	44
4132	6	51.85	44.07	43	44
4133	0	51.86	44.22	45	37
4133	1	52.32	73.88	45	37
4133	6	51.85	44.07	45	37
4140	0	52.32	46.18	39	37
4140	1	52.32	46.18	39	37
4140	6	52.32	46.18	39	37
4141	0	52.32	46.18	39	36
4141	1	52.32	73.88	39	36
4141	6	52.32	46.18	39	36
4142	0	52.32	46.18	39	33
4142	1	52.32	73.88	39	33
4142	6	52.32	46.18	39	33
4143	0	52.32	46.18	39	41
4143	1	52.32	73.88	39	41
4143	6	52.32	46.18	39	41
4144	0	52.32	46.18	39	37
4144	1	52.32	73.88	39	37
4144	6	52.32	46.18	39	37
4190	0	52.32	54.68	39	37
4190	1	52.32	73.88	39	37
4190	6	52.32	53.6	39	37
4200	0	58.25	53.43	49	39
4200	1	58.25	53.43	49	39
4200	6	58.25	53.43	49	39
4210	0	58.25	53.77	48	37
4210	1	58.25	73.88	48	37
4210	6	58.25	53.43	48	37
4211	0	58.25	53.77	53	34
4211	1	58.25	73.88	53	34
4211	6	58.25	53.43	53	34
4212	0	58.25	53.77	46	42
4212	1	58.25	73.88	46	42
4212	6	58.25	53.43	46	42
4213	0	58.25	53.77	40	34
4213	1	58.25	73.88	40	34
4213	6	58.25	53.43	40	34
4214	0	58.25	53.77	40	15
4214	1	58.25	73.88	40	15
4214	6	58.25	53.43	40	15
4215	0	58.25	53.77	40	27
4215	1	58.25	73.88	40	27
4215	6	58.25	53.43	40	27
4220	0	58.25	54.03	52	38
4220	1	58.25	73.88	52	38
4220	6	58.25	52.88	52	38
4221	0	58.25	54.03	52	38
4221	1	58.25	73.88	52	38
4221	6	58.25	52.88	52	38
4222	0	58.25	54.03	52	38
4222	1	58.25	73.88	52	38
4222	6	58.25	52.88	52	38
4223	0	58.25	54.03	52	38
4223	1	58.25	73.88	52	38
4223	6	58.25	52.88	52	38
5000	0	39.01	56.65	40	32
5000	1	39.01	56.65	40	32
5000	6	39.01	56.65	40	32
5100	0	47.51	47.78	38	32
5100	1	61.83	47.78	38	32
5100	6	45.82	47.78	38	32
5110	0	54	49.53	34	32
5110	1	63.58	56.65	34	32
5110	6	52.67	48.61	34	32
5111	0	54	49.53	34	50
5111	1	63.58	56.65	34	50
5111	6	52.67	48.61	34	50
5112	0	54	49.53	34	32
5112	1	63.58	56.65	34	32
5112	6	52.67	48.61	34	32
5113	0	54	49.53	34	29
5113	1	63.58	56.65	34	29
5113	6	52.67	48.61	34	29
5120	0	49.46	39.98	32	26
5120	1	61.15	55.25	32	26
5120	6	46.66	39.23	32	26
5121	0	49.46	39.98	30	37
5121	1	61.15	55.25	30	37
5121	6	46.66	39.23	30	37
5122	0	49.46	39.98	30	31
5122	1	61.15	55.25	30	31
5122	6	46.66	39.23	30	31
5123	0	49.46	39.98	34	21
5123	1	61.15	55.25	34	21
5123	6	46.66	39.23	34	21
5130	0	39.01	48.77	25	27
5130	1	39.01	48.77	25	27
5130	6	39.01	48.77	25	27
5131	0	39.01	48.77	25	23
5131	1	61.83	56.23	25	23
5131	6	39.01	48.77	25	23
5132	0	39.01	48.77	25	42
5132	1	61.83	56.23	25	42
5132	6	39.01	48.77	25	42
5133	0	39.01	48.77	25	17
5133	1	61.83	56.23	25	17
5133	6	39.01	48.77	25	17
5139	0	39.01	48.77	25	29
5139	1	61.83	56.23	25	29
5139	6	39.01	48.77	25	29
5140	0	50.42	52.19	30	29
5140	1	63.58	56.65	30	29
5140	6	39.01	47.78	30	29
5141	0	50.42	52.19	29	32
5141	1	63.58	56.65	29	32
5141	6	39.01	47.78	29	32
5142	0	50.42	52.19	19	17
5142	1	63.58	56.65	19	17
5142	6	39.01	47.78	19	17
5143	0	50.42	52.19	54	34
5143	1	63.58	56.65	54	34
5143	6	39.01	47.78	54	34
5149	0	50.42	52.19	19	29
5149	1	63.58	56.65	19	29
5149	6	39.01	47.78	19	29
5150	0	47.51	42.86	43	37
5150	1	61.83	56.23	43	37
5150	6	45.82	41.18	43	37
5151	0	47.51	42.86	43	37
5151	1	61.83	56.23	43	37
5151	6	45.82	41.18	43	37
5152	0	47.51	42.86	43	37
5152	1	61.83	56.23	43	37
5152	6	45.82	41.18	43	37
5160	0	45.04	46.53	47	37
5160	1	63.58	46.53	47	37
5160	6	44.93	46.53	47	37
5161	0	45.04	46.53	42	35
5161	1	63.58	56.23	42	35
5161	6	44.93	46.53	42	35
5162	0	45.04	46.53	50	40
5162	1	63.58	56.23	50	40
5162	6	44.93	46.53	50	40
5163	0	45.04	46.53	40	39
5163	1	63.58	56.23	40	39
5163	6	44.93	46.53	40	39
5164	0	45.04	46.53	40	39
5164	1	63.58	56.23	40	39
5164	6	44.93	46.53	40	39
5169	0	45.04	46.53	40	30
5169	1	63.58	56.23	40	30
5169	6	44.93	46.53	40	30
5200	0	50.28	55.23	43	31
5200	1	44.82	55.23	43	31
5200	6	55.73	55.23	43	31
5210	0	56.85	43.68	43	28
5210	1	57.88	53.25	43	28
5210	6	55.73	41.98	43	28
5220	0	47.87	42.51	43	32
5220	1	44.82	55.23	43	32
5220	6	55.73	33.06	43	32
5230	0	55.54	43.65	37	24
5230	1	55.38	53.48	37	24
5230	6	55.73	41.73	37	24
6000	0	38.35	32.57	23	37
6000	1	46.54	45.39	23	37
6000	6	33.65	31.13	23	37
6100	0	41.33	32.17	23	38
6100	1	48.92	45.39	23	38
6100	6	33.75	31.13	23	38
6110	0	43.15	33.93	23	40
6110	1	53.67	45.39	23	40
6110	6	34.32	32.91	23	40
6111	0	43.15	33.93	23	40
6111	1	53.67	45.39	23	40
6111	6	34.32	32.91	23	40
6112	0	43.15	33.93	23	40
6112	1	53.67	45.39	23	40
6112	6	34.32	32.91	23	40
6113	0	43.15	33.93	23	40
6113	1	53.67	45.39	23	40
6113	6	34.32	32.91	23	40
6114	0	43.15	33.93	23	40
6114	1	53.67	45.39	23	40
6114	6	34.32	32.91	23	40
6120	0	37.11	31.5	23	40
6120	1	48.92	45.39	23	40
6120	6	33.75	30.69	23	40
6121	0	37.11	31.5	23	40
6121	1	48.92	45.39	23	40
6121	6	33.75	30.69	23	40
6122	0	37.11	31.5	23	40
6122	1	48.92	45.39	23	40
6122	6	33.75	30.69	23	40
6123	0	37.11	31.5	23	40
6123	1	48.92	45.39	23	40
6123	6	33.75	30.69	23	40
6124	0	37.11	31.5	23	40
6124	1	48.92	45.39	23	40
6124	6	33.75	30.69	23	40
6129	0	37.11	31.5	23	40
6129	1	48.92	45.39	23	40
6129	6	33.75	30.69	23	40
6130	0	39.48	40.04	23	38
6130	1	41.77	45.39	23	38
6130	6	33.75	30.69	23	38
6131	0	39.48	40.04	23	40
6131	1	41.77	45.39	23	40
6131	6	33.75	30.69	23	40
6132	0	39.48	40.04	27	41
6132	1	41.77	45.39	27	41
6132	6	33.75	30.69	27	41
6133	0	39.48	40.04	28	40
6133	1	41.77	45.39	28	40
6133	6	33.75	30.69	28	40
6134	0	39.48	40.04	28	30
6134	1	41.77	45.39	28	30
6134	6	33.75	30.69	28	30
6140	0	34.94	31.42	22	24
6140	1	39.63	45.39	22	24
6140	6	33.05	30.64	22	24
6141	0	34.94	31.42	22	24
6141	1	39.63	45.39	22	24
6141	6	33.05	30.64	22	24
6142	0	34.94	31.42	22	16
6142	1	39.63	45.39	22	16
6142	6	33.05	30.64	22	16
6150	0	33.05	30.64	28	28
6150	1	33.05	30.64	28	28
6150	6	33.05	30.64	28	28
6151	0	33.05	30.64	28	23
6151	1	46.6	45.39	28	23
6151	6	33.05	30.64	28	23
6152	0	33.05	30.64	28	23
6152	1	46.6	45.39	28	23
6152	6	33.05	30.64	28	23
6153	0	33.05	30.64	28	28
6153	1	46.6	45.39	28	28
6153	6	33.05	30.64	28	28
6154	0	33.05	30.64	28	6
6154	1	46.6	45.39	28	6
6154	6	33.05	30.64	28	6
6200	0	46.27	44.57	16	38
6200	1	46.27	45.39	16	38
6200	6	33.65	30.64	16	38
6210	0	46.27	44.57	16	38
6210	1	46.27	45.39	16	38
6210	6	46.27	30.64	16	38
6254	0	46.27	44.57	-999	-999
6254	1	46.27	45.39	-999	-999
6254	6	33.65	30.64	-999	-999
7000	0	33.12	38.39	34	38
7000	1	33.12	54.17	34	38
7000	6	33.12	36.88	34	38
7100	0	37.93	43.03	31	34
7100	1	44.88	56.63	31	34
7100	6	36.3	41.28	31	34
7110	0	37.35	41.28	30	34
7110	1	37.35	41.28	30	34
7110	6	37.35	41.28	30	34
7111	0	37.35	41.28	30	34
7111	1	44.88	56.63	30	34
7111	6	37.35	41.28	30	34
7112	0	37.35	41.28	30	36
7112	1	44.88	56.63	30	36
7112	6	37.35	41.28	30	36
7113	0	37.35	41.28	27	34
7113	1	44.88	56.63	27	34
7113	6	37.35	41.28	27	34
7120	0	34.23	41.28	30	34
7120	1	41.53	41.28	30	34
7120	6	33.12	41.28	30	34
