OCCBST	OCC	EMPST	HITCS	WITCS	HISCS	WISCS
3594	359	4	44.6	41.4	37	43.2
3595	359	5	44.6	41.4	45.4	39.1
3599	359	9	44.6	41.4	44.3	40.4
3631	363	1	53.1	52.7	60.4	71.9
3632	363	2	53.1	52.7	54.4	53.3
3633	363	3	53.1	52.7	67.4	60.2
3634	363	4	53.1	52.7	56.5	55
3635	363	5	53.1	52.7	53.9	52.2
3639	363	9	53.1	52.7	54.4	53.3
3641	364	1	37.2	37.7	52.7	52.5
3642	364	2	37.2	37.7	52.7	56.3
3643	364	3	37.2	37.7	61	60.2
3644	364	4	37.2	37.7	33	42.6
3645	364	5	37.2	37.7	36.4	36.1
3649	364	9	37.2	37.7	36.5	36.3
3651	365	1	42.4	42.6	52.7	52.5
3652	365	2	42.4	42.6	52.7	56.3
3653	365	3	42.4	42.6	61	60.2
3654	365	4	42.4	42.6	40.4	46.7
3655	365	5	42.4	42.6	41	41.1
3659	365	9	42.4	42.6	41.1	41.9
3661	366	1	46.6	40.8	60.4	71.9
3662	366	2	46.6	40.8	46.5	40.3
3663	366	3	46.6	40.8	64.9	40.3
3664	366	4	46.6	40.8	42.1	40.3
3665	366	5	46.6	40.8	48.4	40.3
3669	366	9	46.6	40.8	46.5	40.3
3681	368	1	36.1	37.3	52.7	52.5
3682	368	2	36.1	37.3	52.7	37.7
3683	368	3	36.1	37.3	61	60.2
3684	368	4	36.1	37.3	40.4	37.7
3685	368	5	36.1	37.3	34.6	37.7
3689	368	9	36.1	37.3	34.6	37.7
3731	373	1	48.8	47.5	60.4	71.9
3732	373	2	48.8	47.5	43.4	56.3
3733	373	3	48.8	47.5	67.4	60.2
3734	373	4	48.8	47.5	44.7	47.8
3735	373	5	48.8	47.5	49.2	47.8
3739	373	9	48.8	47.5	48.8	47.8
3741	374	1	57.5	43.9	60.4	52.5
3742	374	2	57.5	43.9	60.2	43
3743	374	3	57.5	43.9	67.4	60.2
3744	374	4	57.5	43.9	60.2	43
3745	374	5	57.5	43.9	60.2	43
3749	374	9	57.5	43.9	60.2	43
3751	375	1	63.5	52.5	66.3	69.5
3752	375	2	63.5	52.5	65.3	39.9
3753	375	3	63.5	52.5	68	69.5
3754	375	4	63.5	52.5	65.2	48.7
3755	375	5	63.5	52.5	65.2	53.7
3759	375	9	63.5	52.5	65.3	53.6
3761	376	1	58.7	52.5	60.7	69.5
3762	376	2	58.7	52.5	61.4	39.9
3763	376	3	58.7	52.5	68	69.5
3764	376	4	58.7	52.5	59.5	52.8
3765	376	5	58.7	52.5	61.3	53.3
3769	376	9	58.7	52.5	61.4	53.5
3771	377	1	59.5	53	62.5	69.5
3772	377	2	59.5	53	43.4	39.9
3773	377	3	59.5	53	68	51.9
3774	377	4	59.5	53	65.2	49.5
3775	377	5	59.5	53	65.2	53.6
3779	377	9	63.5	53	61.3	51.9
3781	378	1	51.6	48.1	60.7	69.5
3782	378	2	51.6	48.1	68	39.9
3783	378	3	51.6	48.1	68	69.5
3784	378	4	51.6	48.1	42	39.9
3785	378	5	51.6	48.1	51	49.1
3789	378	9	51.6	48.1	49.4	48.2
3791	379	1	48.9	49.7	52.7	57.7
3792	379	2	48.9	49.7	43.4	59.4
3793	379	3	48.9	49.7	68.4	73.8
3794	379	4	48.9	49.7	44.6	47.5
3795	379	5	48.9	49.7	49.4	50.2
3799	379	9	48.9	49.7	48.6	50.4
3831	383	1	54.3	47.4	52.7	70.7
3832	383	2	54.3	47.4	55.1	59.4
3833	383	3	54.3	47.4	68.4	70.7
3834	383	4	54.3	47.4	55.1	33.7
3835	383	5	54.3	47.4	55.1	48.4
3839	383	9	54.3	47.4	55.1	47.9
3841	384	1	61.1	57.4	72.5	57.7
3842	384	2	61.1	57.4	56.1	59.4
3843	384	3	61.1	57.4	68.4	73.8
3844	384	4	61.1	57.4	56.1	57.5
3845	384	5	61.1	57.4	56.1	57.5
3849	384	9	61.1	57.4	56.1	57.5
3851	385	1	52.4	47.1	52.7	70.7
3852	385	2	52.4	47.1	43.4	59.4
3853	385	3	52.4	47.1	68.4	70.7
3854	385	4	52.4	47.1	45.2	46.9
3855	385	5	52.4	47.1	53.6	46.3
3859	385	9	52.4	47.1	51.8	46.8
3861	386	1	58.2	51.5	72.5	62.9
3862	386	2	58.2	51.5	56.6	59.4
3863	386	3	58.2	51.5	72.5	73.8
3864	386	4	58.2	51.5	55.1	53.1
3865	386	5	58.2	51.5	57.3	50.6
3869	386	9	58.2	51.5	56.6	51.3
3871	387	1	58.8	48	72.5	62.9
3872	387	2	58.8	48	53	59.4
3873	387	3	58.8	48	68.4	73.8
3874	387	4	58.8	48	53	46.5
3875	387	5	58.8	48	53	51.1
3879	387	9	58.8	48	53	47.8
3891	389	1	57.6	53.7	72.5	62.9
3892	389	2	57.6	53.7	72.5	59.4
3893	389	3	57.6	53.7	72.5	73.8
3894	389	4	57.6	53.7	56.2	53
3895	389	5	57.6	53.7	58.2	54
3899	389	9	57.6	53.7	58.4	53.9
4031	403	1	29.3	29.4	53	48.6
4032	403	2	29.3	29.4	34.8	36.6
4033	403	3	29.3	29.4	34.4	29.5
4034	403	4	29.3	29.4	34.4	29.5
4035	403	5	29.3	29.4	34.4	26.4
4039	403	9	29.3	26.8	34.4	29.5
4041	404	1	29.3	32.5	34.4	30.1
4042	404	2	29.3	32.5	34.4	30.1
4043	404	3	29.3	32.5	34.4	30.1
4044	404	4	29.3	32.5	34.4	30.1
4045	404	5	29.3	32.5	34.4	30.1
4049	404	9	29.3	32.5	34.4	30.1
4051	405	1	29.3	26.8	34.4	26.4
4052	405	2	29.3	26.8	34.4	26.4
4053	405	3	29.3	26.8	34.4	26.4
4054	405	4	29.3	26.8	34.4	26.4
4055	405	5	29.3	26.8	34.4	26.4
4059	405	9	29.3	26.8	34.4	26.4
4061	406	1	29.3	40.7	34.4	40
4062	406	2	29.3	40.7	34.4	40
4063	406	3	29.3	40.7	34.4	40
4064	406	4	29.3	40.7	34.4	40
4065	406	5	29.3	40.7	34.4	40
4069	406	9	29.3	40.7	34.4	40
4071	407	1	29.3	24.4	34.4	24.9
4072	407	2	29.3	24.4	34.4	24.9
4073	407	3	29.3	24.4	34.4	24.9
4074	407	4	29.3	24.4	34.4	24.9
4075	407	5	29.3	24.4	34.4	24.9
4079	407	9	29.3	24.4	34.4	24.9
4131	413	1	58.8	52.7	61.4	46.9
4132	413	2	58.8	52.7	61.4	53
4133	413	3	58.8	52.7	61.4	53
4134	413	4	58.8	52.7	61.4	55.1
4135	413	5	58.8	52.7	61.4	55.1
4139	413	9	58.8	54.4	61.4	53
4141	414	1	49.1	54.4	49.6	55.1
4142	414	2	49.1	54.4	49.6	55.1
4143	414	3	49.1	54.4	49.6	55.1
4144	414	4	49.1	54.4	49.6	55.1
4145	414	5	49.1	54.4	51.2	50.1
4149	414	9	49.1	54.4	49.6	55.1
4151	415	1	49.8	50.5	50.5	50.1
4152	415	2	49.8	50.5	50.5	50.1
4153	415	3	49.8	50.5	51.2	50.1
4154	415	4	49.8	50.5	48.1	50.1
4155	415	5	49.8	50.5	51.2	50.1
4159	415	9	49.8	50.5	50.5	50.1
4161	416	1	43.5	59.6	39.6	46.9
4162	416	2	43.5	59.6	39.6	62.9
4163	416	3	43.5	59.6	39.6	62.9
4164	416	4	43.5	59.6	48.1	62.9
4165	416	5	43.5	59.6	39.6	62.9
4169	416	9	43.5	59.6	45	62.9
4171	417	1	49.8	59.6	51.3	62.9
4172	417	2	49.8	59.6	51.3	62.9
4173	417	3	49.8	59.6	44.5	62.9
4174	417	4	49.8	59.6	51.5	62.9
4175	417	5	49.8	59.6	44.5	62.9
4179	417	9	49.8	59.6	51.3	62.9
4181	418	1	52.9	49.9	53.9	48.2
4182	418	2	52.9	49.9	53.9	48.2
4183	418	3	52.9	49.9	53.9	48.2
4184	418	4	52.9	49.9	53.9	48.2
4185	418	5	52.9	49.9	53.9	48.2
4189	418	9	52.9	49.9	53.9	48.2
4231	423	1	50	45.9	50.5	42.9
4232	423	2	50	45.9	50.5	42.9
4233	423	3	50	45.9	50.5	42.9
4234	423	4	50	45.9	50.5	42.9
4235	423	5	50	45.9	50.5	42.9
4239	423	9	50	45.9	50.5	42.9
4241	424	1	41	42.3	40.4	39.8
4242	424	2	41	42.3	40.4	39.8
4243	424	3	41	42.3	40.4	39.8
4244	424	4	41	42.3	40.4	39.8
4245	424	5	41	42.3	40.4	39.8
4249	424	9	41	42.3	40.4	39.8
4251	425	1	35.8	39.7	53.8	46.9
4252	425	2	35.8	39.7	35.6	37.6
4253	425	3	35.8	39.7	61	37.6
4254	425	4	35.8	39.7	35.6	37.6
4255	425	5	35.8	39.7	39.7	37.6
4259	425	9	35.8	39.7	35.6	37.6
4261	426	1	41	41.1	53.8	46.9
4262	426	2	41	41.1	53.8	46.9
4263	426	3	41	41.1	61	46.9
4264	426	4	41	41.1	45.6	43.2
4265	426	5	41	41.1	39.7	38.6
4269	426	9	41	41.1	41.8	39.9
4271	427	1	41.1	48.4	53.8	46.9
4272	427	2	41.1	48.4	38.6	48
4273	427	3	41.1	48.4	61	46.9
4274	427	4	41.1	48.4	38.6	48
4275	427	5	41.1	48.4	39.7	48
4279	427	9	41.1	48.4	38.6	48
4331	433	1	44	42.1	58.2	44
4332	433	2	44	42.1	43.4	44
4333	433	3	44	42.1	58.2	44
4334	433	4	44	42.1	32.8	37.2
4335	433	5	44	42.1	45.8	42.6
4339	433	9	44	42.1	46	41.9
4341	434	1	41	38.8	29.1	32.4
4342	434	2	41	38.8	43.4	36.6
4343	434	3	41	38.8	57.2	35.2
4344	434	4	41	38.8	41.8	39.3
4345	434	5	41	38.8	41.8	39.3
4349	434	9	41	38.8	41.8	39.3
4351	435	1	33.3	37.2	29.1	32.4
4352	435	2	33.3	37.2	43.4	36.6
4353	435	3	33.3	37.2	57.2	35.2
4354	435	4	33.3	37.2	33.9	33.7
4355	435	5	33.3	37.2	33.9	36.9
4359	435	9	33.3	37.2	33.9	36.8
4361	436	1	27	28.4	47.4	45.1
4362	436	2	27	28.4	43.4	40.7
4363	436	3	27	28.4	44.7	52.4
4364	436	4	27	28.4	30.2	29.7
4365	436	5	27	28.4	25.9	25.9
4369	436	9	27	28.4	27.5	27.4
4381	438	1	36.6	34.4	29.1	48.6
4382	438	2	36.6	34.4	43.4	36.6
4383	438	3	36.6	34.4	57.2	35.2
4384	438	4	36.6	34.4	38.1	32.5
4385	438	5	36.6	34.4	38.1	32.5
4389	438	9	36.6	34.4	38.1	32.5
4391	439	1	30.1	31.9	29.1	48.6
4392	439	2	30.1	31.9	43.4	36.6
4393	439	3	30.1	31.9	57.2	35.2
4394	439	4	30.1	31.9	31.7	29.1
4395	439	5	30.1	31.9	31.7	30
4399	439	9	30.1	31.9	31.7	30
4431	443	1	21.7	35.1	29.1	48.6
4432	443	2	21.7	35.1	43.4	36.6
4433	443	3	21.7	35.1	53.5	35.2
4434	443	4	21.7	35.1	41.8	33.5
4435	443	5	21.7	35.1	22.2	33.2
4439	443	9	21.7	35.1	22.2	33.3
4441	444	1	23.3	32.4	29.1	48.6
4442	444	2	23.3	32.4	43.4	36.6
4443	444	3	23.3	32.4	57.2	35.2
4444	444	4	23.3	32.4	34.1	33.4
4445	444	5	23.3	32.4	19.8	29.2
4449	444	9	23.3	32.4	25.7	31.3
4451	445	1	51.6	51.9	76.3	34.9
4452	445	2	51.6	51.9	38.3	36
4453	445	3	51.6	51.9	48	28.5
4454	445	4	51.6	51.9	47.7	49.9
4455	445	5	51.6	51.9	58.5	53.6
4459	445	9	51.6	51.9	49.3	53.5
4461	446	1	52.7	41.9	76.3	34.9
4462	446	2	52.7	41.9	54.8	36
4463	446	3	52.7	41.9	54.8	28.5
4464	446	4	52.7	41.9	47.7	36.8
4465	446	5	52.7	41.9	58.5	42
4469	446	9	52.7	41.9	54.8	41.2
4471	447	1	43.9	33.7	76.3	34.9
4472	447	2	43.9	33.7	47.9	36
4473	447	3	43.9	33.7	76.3	28.5
4474	447	4	43.9	33.7	45.6	28.3
4475	447	5	43.9	33.7	47.4	33.8
4479	447	9	43.9	33.7	47.9	33
4481	448	1	43	35.2	56.3	35.7
4482	448	2	43	35.2	34.8	40.3
4483	448	3	43	35.2	56.3	28.2
4484	448	4	43	35.2	43.2	25.7
4485	448	5	43	35.2	44	33
4489	448	9	43	35.2	44.6	31.8
4491	449	1	30.1	23.6	53	31.4
4492	449	2	30.1	23.6	34.8	54.3
4493	449	3	30.1	23.6	53	28.2
4494	449	4	30.1	23.6	26.3	17.6
4495	449	5	30.1	23.6	30.4	20.3
4499	449	9	30.1	23.6	31.1	21.4
4531	453	1	32.5	26.6	42.2	35.7
4532	453	2	32.5	26.6	34.8	40.3
4533	453	3	32.5	26.6	45.5	28.2
4534	453	4	32.5	26.6	35.1	20.4
4535	453	5	32.5	26.6	32.5	24.2
4539	453	9	32.5	26.6	33.8	25.1
4541	454	1	34.9	25.7	46.1	34.2
4542	454	2	34.9	25.7	34.8	45.1
4543	454	3	34.9	25.7	45.5	28.2
4544	454	4	34.9	25.7	36.9	20.4
4545	454	5	34.9	25.7	36.9	24.2
4549	454	9	34.9	26.6	36.9	23.9
4551	455	1	44.1	25.7	54.2	34.2
4552	455	2	44.1	25.7	34.8	45.1
4553	455	3	44.1	25.7	54.2	28.2
4554	455	4	44.1	25.7	44.7	25.7
4555	455	5	44.1	25.7	44.7	33
4559	455	9	44.1	35.2	46.6	23.9
4561	456	1	53.3	50.3	66.7	53.2
4562	456	2	53.3	50.3	55.6	53.2
4563	456	3	53.3	50.3	66.7	53.2
4564	456	4	53.3	50.3	50.6	50
4565	456	5	53.3	50.3	50.6	51.6
4569	456	9	53.3	50.3	55.6	51.8
4571	457	1	40.4	39.6	42.5	40.2
4572	457	2	40.4	39.6	35	65.2
4573	457	3	40.4	39.6	35	30.2
4574	457	4	40.4	39.6	38.6	41.3
4575	457	5	40.4	39.6	38.6	39.9
4579	457	9	40.4	39.6	40.8	40
4581	458	1	44.6	43.5	53.8	43.4
4582	458	2	44.6	43.5	44.6	64.2
4583	458	3	44.6	43.5	44.6	30.2
4584	458	4	44.6	43.5	41.8	43.8
4585	458	5	44.6	43.5	41.8	43.8
4589	458	9	44.6	43.5	47.9	43.1
4591	459	1	38.8	48.8	66.7	53.2
4592	459	2	38.8	48.8	39.2	65.2
4593	459	3	38.8	48.8	66.7	53.2
4594	459	4	38.8	48.8	36.9	46.7
4595	459	5	38.8	48.8	39.8	48.8
4599	459	9	38.8	48.8	39.2	48.4
4611	461	1	47.1	57.2	66.7	53.2
4612	461	2	47.1	57.2	47.6	65.2
4613	461	3	47.1	57.2	66.7	53.2
4614	461	4	47.1	57.2	47.6	58
4615	461	5	47.1	57.2	47.6	58
4619	461	9	47.1	57.2	47.6	58
4621	462	1	62.1	52	66.7	53.2
4622	462	2	62.1	52	63	65.2
4623	462	3	62.1	52	39.3	30.7
4624	462	4	62.1	52	63	49.9
4625	462	5	62.1	52	63	49.9
4629	462	9	62.1	52	63	49.9
4631	463	1	54.5	65	46.9	45.3
4632	463	2	54.5	65	54.9	64.2
4633	463	3	54.5	65	39.3	30.7
4634	463	4	54.5	65	54.9	16.1
4635	463	5	54.5	65	54.9	74.1
4639	463	9	54.5	65	54.9	67.7
4641	464	1	41.9	46.4	46.9	45.3
4642	464	2	41.9	46.4	42	65.2
4643	464	3	41.9	46.4	39.3	30.7
4644	464	4	41.9	46.4	42	41.3
4645	464	5	41.9	46.4	42	48.8
4649	464	9	41.9	48.8	42	45.7
4651	465	1	45.4	43.2	46.9	45.3
4652	465	2	45.4	43.2	47.3	64.2
4653	465	3	45.4	43.2	39.3	30.7
4654	465	4	45.4	43.2	47.3	34.3
4655	465	5	45.4	43.2	47.3	46.4
4659	465	9	45.4	43.2	47.3	41.4
4661	466	1	46	47.2	37.6	45.3
4662	466	2	46	47.2	37.6	65.2
4663	466	3	46	47.2	39.3	30.7
4664	466	4	46	47.2	41.3	41.3
4665	466	5	46	47.2	43.6	47.2
4669	466	9	46	47.2	37.6	45.3
4671	467	1	46.5	47.4	51.4	49.5
4672	467	2	46.5	47.4	38.3	65.9
4673	467	3	46.5	47.4	51.4	33.1
4674	467	4	46.5	47.4	45.1	41.8
4675	467	5	46.5	47.4	52.8	46.8
4679	467	9	46.5	47.4	44.2	46.8
4681	468	1	48.9	47.1	51.4	42.8
4682	468	2	48.9	47.1	51.4	65.9
4683	468	3	48.9	47.1	39.3	33.1
4684	468	4	48.9	47.1	45.1	43.7
4685	468	5	48.9	47.1	52.8	49.5
4689	468	9	48.9	47.1	48.8	46.5
4691	469	1	38.4	43.6	51.4	56.6
4692	469	2	38.4	43.6	39.9	65.9
4693	469	3	38.4	43.6	51.4	33.1
4694	469	4	38.4	43.6	37.6	35.6
4695	469	5	38.4	43.6	37.6	43.3
4699	469	9	38.4	43.6	39.9	43.9
4731	473	1	38.7	42.6	46	56.5
4732	473	2	38.7	42.6	46	56.5
4733	473	3	38.7	42.6	47.3	49.8
4734	473	4	38.7	42.6	46	56.5
4735	473	5	38.7	42.6	40.6	45.9
4739	473	9	38.7	42.6	46	56.5
4741	474	1	44.3	42.1	50.5	56.5
4742	474	2	44.3	42.1	50.5	54.2
4743	474	3	44.3	42.1	47.3	49.8
4744	474	4	44.3	42.1	50.5	54.2
4745	474	5	44.3	42.1	40.6	45.9
4749	474	9	44.3	53	50.5	54.2
4751	475	1	37.7	36.6	46.3	56.5
4752	475	2	37.7	36.6	43	47.3
4753	475	3	37.7	36.6	46.5	49.8
4754	475	4	37.7	36.6	39.9	45.9
4755	475	5	37.7	36.6	39.9	45.9
4759	475	9	37.7	36.6	43	47.3
4761	476	1	48.6	53	46.3	56.5
4762	476	2	48.6	53	55.6	54.2
4763	476	3	48.6	53	56.8	56.5
4764	476	4	48.6	53	54.1	54.2
4765	476	5	48.6	53	54.1	45.9
4769	476	9	48.6	53	55.6	54.2
4771	477	1	31.7	34.1	37.4	43.2
4772	477	2	31.7	34.1	37.5	46.4
4773	477	3	31.7	34.1	37.4	43.2
4774	477	4	31.7	34.1	37.4	43.2
4775	477	5	31.7	34.1	37.4	43.2
4779	477	9	31.7	34.1	37.4	43.2
4791	479	1	24	20.3	27.2	30.5
4792	479	2	24	20.3	37.5	46.4
4793	479	3	24	20.3	27.2	30.5
4794	479	4	24	20.3	30.9	27.2
4795	479	5	24	20.3	25.4	27.2
4799	479	9	24	20.3	27.2	30.5
4831	483	1	24.7	21.4	36.7	52.3
4832	483	2	24.7	21.4	37.5	46.4
4833	483	3	24.7	21.4	46	31.2
4834	483	4	24.7	21.4	30.9	36.3
4835	483	5	24.7	21.4	23.7	32.1
4839	483	9	24.2	24.3	28	31.2
4841	484	1	24.2	24.3	36.3	48.2
4842	484	2	24.2	24.3	44.2	46.4
4843	484	3	24.2	24.3	41	32.1
4844	484	4	24.2	24.3	30.9	32.1
4845	484	5	24.2	24.3	23.7	32.1
4849	484	9	24.2	24.3	23.7	32.1
4851	485	1	39.6	48.5	39.9	56.5
4852	485	2	39.6	48.5	60.8	57.8
4853	485	3	39.6	48.5	60.8	56.5
4854	485	4	39.6	48.5	49.7	57.8
4855	485	5	39.6	48.5	41.6	57.8
4859	485	9	39.6	48.5	44.2	57.8
4861	486	1	26.7	32.1	36.3	48.2
4862	486	2	26.7	32.1	44.2	46.4
4863	486	3	26.7	32.1	41	48.2
4864	486	4	26.7	32.1	30.5	36.3
4865	486	5	26.7	32.1	28.1	38.7
4869	486	9	26.7	32.1	30.8	41.2
4871	487	1	38	37.1	48.8	57.6
4872	487	2	38	37.1	44.2	46.4
4873	487	3	38	37.1	41	48.2
4874	487	4	38	37.1	30.5	45
4875	487	5	38	37.1	33	45
4879	487	9	38	37.1	39.7	47.8
4881	488	1	17.4	4.9	36.3	48.2
4882	488	2	17.4	4.9	44.2	46.4
4883	488	3	17.4	4.9	46.6	11.8
4884	488	4	17.4	4.9	32.7	11.8
4885	488	5	17.4	4.9	14.2	11.8
4889	488	9	17.4	4.9	14.2	11.8
4891	489	1	28.7	28.5	39.9	52.3
4892	489	2	28.7	28.5	60.8	46.4
4893	489	3	28.7	28.5	60.8	36.9
4894	489	4	28.7	28.5	49.7	36.3
4895	489	5	28.7	28.5	41.6	57.8
4899	489	9	39.6	48.5	32.8	36.9
4941	494	1	31.7	11.9	39.9	52.3
4942	494	2	31.7	11.9	39.9	46.4
4943	494	3	31.7	11.9	60.8	21.2
4944	494	4	31.7	11.9	39.9	57.8
4945	494	5	31.7	11.9	39.9	57.8
4949	494	9	31.7	48.5	39.9	21.2
4951	495	1	39.7	11.9	30.1	48.2
4952	495	2	39.7	11.9	44.2	46.4
4953	495	3	39.7	11.9	43.6	21.2
4954	495	4	39.7	11.9	59.3	21.2
4955	495	5	39.7	11.9	23.2	21.2
4959	495	9	39.7	11.9	41.3	21.2
4961	496	1	22.7	11.9	30.1	48.2
4962	496	2	22.7	11.9	44.2	21.2
4963	496	3	22.7	11.9	43.6	48.2
4964	496	4	22.7	11.9	24.6	21.2
4965	496	5	22.7	11.9	24.6	21.2
4969	496	9	22.7	11.9	27.4	21.2
4971	497	1	40.5	24.7	39.9	56.5
4972	497	2	40.5	24.7	38.2	46.4
4973	497	3	40.5	24.7	60.8	49.8
4974	497	4	40.5	24.7	34	36.3
4975	497	5	40.5	24.7	41.6	30.7
4979	497	9	40.5	48.5	37.6	34
4981	498	1	31.9	24.7	42.3	48.2
4982	498	2	31.9	24.7	37.6	46.4
4983	498	3	31.9	24.7	42.3	48.2
4984	498	4	31.9	24.7	29.4	21.2
4985	498	5	31.9	24.7	29.4	21.2
4989	498	9	31.9	11.9	37.6	34
4991	499	1	32.9	24.7	42.3	52.3
4992	499	2	32.9	24.7	38.2	46.4
4993	499	3	32.9	24.7	46	49.8
4994	499	4	32.9	24.7	29.4	36.3
4995	499	5	32.9	24.7	29.4	21.2
4999	499	9	31.9	11.9	37.6	34
5031	503	1	47.8	50.3	52.3	48.3
5032	503	2	47.8	50.3	44	53.4
5033	503	3	47.8	50.3	61.8	42.1
5034	503	4	47.8	50.3	43.5	53.4
5035	503	5	47.8	50.3	48.7	53.4
5039	503	9	47.8	50.3	48.2	53.4
5051	505	1	38.8	33.7	35.8	48.3
5052	505	2	38.8	33.7	44	28.5
5053	505	3	38.8	33.7	45.2	42.1
5054	505	4	38.8	33.7	36.6	28.5
5055	505	5	38.8	33.7	37.7	28.5
5059	505	9	38.8	33.7	37.7	28.5
5061	506	1	38.5	29.8	37.7	48.3
5062	506	2	38.5	29.8	44	31.2
5063	506	3	38.5	29.8	47.3	42.1
5064	506	4	38.5	29.8	37.8	31.2
5065	506	5	38.5	29.8	37.7	31.2
5069	506	9	38.8	29.8	37.5	31.2
5071	507	1	37.9	29.8	39.9	48.3
5072	507	2	37.9	29.8	44	31.2
5073	507	3	37.9	29.8	52.6	42.1
5074	507	4	37.9	29.8	36.6	28.5
5075	507	5	37.9	29.8	36.6	28.5
5079	507	9	37.9	16.5	37	31.2
5081	508	1	49	43.8	43.7	48.3
5082	508	2	49	43.8	44	45.7
5083	508	3	49	43.8	43.7	45.7
5084	508	4	49	43.8	44.5	45.7
5085	508	5	49	43.8	51.9	45.7
5089	508	9	49	43.8	49	45.7
5091	509	1	39.1	29.8	43.7	48.3
5092	509	2	39.1	29.8	44	31.2
5093	509	3	39.1	29.8	43.7	42.1
5094	509	4	39.1	29.8	34.9	28.5
5095	509	5	39.1	29.8	37.8	28.5
5099	509	9	39.1	16.5	38.8	31.2
5141	514	1	37.7	16.5	38.4	48.3
5142	514	2	37.7	16.5	44	42.1
5143	514	3	37.7	16.5	53	42.1
5144	514	4	37.7	16.5	45.4	31.2
5145	514	5	37.7	16.5	34.9	28.5
5149	514	9	37.7	16.5	36.6	31.2
5151	515	1	40.4	29.8	37.7	48.3
5152	515	2	40.4	29.8	44	31.2
5153	515	3	40.4	29.8	47.3	42.1
5154	515	4	40.4	29.8	35.5	45.7
5155	515	5	40.4	29.8	41.4	45.7
5159	515	9	40.4	43.8	38.3	31.2
5161	516	1	38.4	29.8	44.6	48.3
5162	516	2	38.4	29.8	44	31.2
5163	516	3	38.4	29.8	47.5	42.1
5164	516	4	38.4	29.8	30.2	31.2
5165	516	5	38.4	29.8	38.1	29.8
5169	516	9	38.4	27.6	37.3	31.2
5171	517	1	35.2	29.8	37.2	48.3
5172	517	2	35.2	29.8	44	31.2
5173	517	3	35.2	29.8	47.5	42.1
5174	517	4	35.2	29.8	37.8	31.2
5175	517	5	35.2	29.8	34.6	29.8
5179	517	9	35.2	27.6	35	31.2
5181	518	1	34.5	27.6	43.8	48.3
5182	518	2	34.5	27.6	44	42.1
5183	518	3	34.5	27.6	47.5	42.1
5184	518	4	34.5	27.6	35.2	29.8
5185	518	5	34.5	27.6	32.8	29.8
5189	518	9	34.5	27.6	33.7	29.8
5191	519	1	33.4	29.8	43.8	48.3
5192	519	2	33.4	29.8	44	31.2
5193	519	3	33.4	29.8	47.5	42.1
5194	519	4	33.4	29.8	35.2	29.8
5195	519	5	33.4	29.8	32.3	29.8
5199	519	9	33.4	27.6	32.3	31.2
5231	523	1	46.9	45.7	47.3	48.3
5232	523	2	46.9	45.7	45.4	48.9
5233	523	3	46.9	45.7	56.4	48.9
5234	523	4	46.9	45.7	43.7	48.9
5235	523	5	46.9	45.7	47.6	48.9
5239	523	9	46.9	45.7	46.8	48.9
5251	525	1	53.7	48.6	47.3	48.3
5252	525	2	53.7	48.6	45.4	51.3
5253	525	3	53.7	48.6	56.4	51.3
5254	525	4	53.7	48.6	47.9	51.3
5255	525	5	53.7	48.6	56.4	51.3
5259	525	9	53.7	48.6	55.3	51.3
5261	526	1	42.6	47	38.8	48.3
5262	526	2	42.6	47	53.7	42.1
5263	526	3	42.6	47	53.7	42.1
5264	526	4	42.6	47	48.8	51.2
5265	526	5	42.6	47	42.1	51.2
5269	526	9	42.6	47.1	41.2	50.6
5271	527	1	44.9	47	38.8	48.3
5272	527	2	44.9	47	44.9	50.6
5273	527	3	44.9	47	53.7	42.1
5274	527	4	44.9	47	48.8	50.6
5275	527	5	44.9	47	44.9	51.2
5279	527	9	44.9	47.1	44.9	50.6
5291	529	1	50.9	47.1	53.5	51.2
5292	529	2	50.9	47.1	51	51.2
5293	529	3	50.9	47.1	56.4	42.1
5294	529	4	50.9	47.1	42.7	51.2
5295	529	5	50.9	47.1	51.2	51.2
5299	529	9	50.9	47.1	51	51.2
5331	533	1	46.3	47	54.5	48.3
5332	533	2	46.3	47	45.4	50.6
5333	533	3	46.3	47	56.4	42.1
5334	533	4	46.3	47	44.6	51.2
5335	533	5	46.3	47	46.2	51.2
5339	533	9	46.3	47.1	46.6	50.6
5341	534	1	44.8	47	48.8	48.3
5342	534	2	44.8	47	53.7	50.6
5343	534	3	44.8	47	53.7	42.1
5344	534	4	44.8	47	48.8	51.2
5345	534	5	44.8	47	41.9	51.2
5349	534	9	44.8	47.1	44.4	50.6
