hisco	hiscam
92690	54.81
92700	54.81
92900	55.75
92930	55.81
92940	55.81
92950	55.81
92990	55.81
93100	51.61
93120	38.33
93190	57.11
93900	51.61
93920	57.11
93950	51.61
93960	50.91
93990	56.63
94100	56.72
94120	44.54
94140	51.18
94160	48.58
94170	51.18
94180	51.18
94190	49.68
94200	51.18
94220	49.68
94230	49.68
94240	49.68
94250	49.68
94290	49.68
94320	48.58
94900	54.52
94920	44.54
94940	44.54
94960	51.18
94980	76.68
94990	49.68
95000	48.27
95100	49.90
95120	44.15
95125	48.27
95130	50.00
95135	43.86
95140	36.61
95145	49.90
95150	46.45
95155	48.27
95160	33.61
95190	51.18
95210	43.29
95220	46.45
95230	46.45
95240	46.45
95250	46.45
95290	48.27
95300	54.40
95320	42.84
95340	46.45
95350	46.45
95360	41.15
95390	46.45
95400	50.00
95410	50.00
95415	48.27
95420	50.00
95440	57.97
95445	48.27
95450	50.00
95455	50.00
95475	49.90
95490	50.00
95500	49.90
95510	50.00
95520	46.45
95530	46.45
95590	56.36
95600	48.27
95700	49.90
95720	50.00
95750	48.27
95790	48.27
95910	59.38
95920	49.90
95925	50.00
95930	49.90
95940	48.27
95945	46.45
95950	49.90
95955	49.90
95960	49.90
95970	49.90
95990	51.81
96100	45.34
96190	45.34
96900	44.06
96910	38.72
96925	43.75
96930	45.34
96940	43.65
96950	43.75
96990	45.34
97100	46.93
97105	46.93
97120	50.83
97125	40.95
97130	41.18
97145	47.15
97150	45.84
97152	45.79
97155	47.15
97160	45.84
97190	47.15
97200	45.84
97205	45.84
97210	45.84
97230	42.24
97300	43.83
97315	47.15
97340	45.84
97345	47.15
97350	45.84
97355	49.72
97390	42.24
97400	47.15
97415	47.15
97435	43.83
97440	42.24
97450	43.83
97460	45.84
97470	42.24
97475	43.83
97900	43.83
97990	43.83
98000	46.70
98100	57.20
98120	41.75
98130	50.99
98135	50.99
98140	50.99
98190	29.87
98220	44.56
98230	45.63
98290	46.70
98300	42.15
98320	42.54
98330	56.47
98390	46.70
98400	47.84
98420	44.61
98430	47.79
98440	47.52
98500	49.02
98520	46.70
98530	58.27
98540	43.77
98550	45.04
98555	57.34
98590	42.41
98600	54.88
98620	35.20
98630	47.84
98690	42.86
98840	45.93
98930	50.95
98940	51.63
98950	47.09
98990	58.61
99020	43.93
99900	53.49
99910	34.52
99920	34.52
99930	41.65
