  197.00     6.00   65.9   73.6     57     69
  198.00      .00   58.5   52.0     50     64
  198.00     1.00   58.5   52.0     50     64
  198.00     2.00   61.1   71.0     50     64
  198.00     5.00   58.9   74.7     50     64
  198.00     6.00   58.3   51.0     50     64
  199.00      .00   67.9   67.7     49     54
  199.00     1.00   67.9   67.7     49     54
  199.00     2.00   53.3   70.9     49     54
  199.00     5.00   68.1   74.7     49     54
  199.00     6.00   70.5   66.6     49     54
  203.00      .00   54.6   50.5     52     50
  203.00     1.00   54.6   50.4     52     50
  203.00     2.00   53.2   80.9     52     50
  203.00     5.00   60.2   65.1     52     50
  203.00     6.00   54.6   50.1     52     50
  204.00      .00   58.3   71.4     44     51
  204.00     1.00   58.3   71.4     44     51
  204.00     2.00   53.2   67.0     44     51
  204.00     5.00   38.3   36.0     44     51
  204.00     6.00   58.4   71.4     44     51
  205.00      .00   54.6   50.5     52     50
  205.00     1.00   54.6   50.4     52     50
  205.00     2.00   53.2   80.9     52     50
  205.00     5.00   60.2   65.1     52     50
  205.00     6.00   54.6   50.1     52     50
  206.00      .00   59.3   56.3     58     57
  206.00     1.00   59.2   56.3     58     57
  206.00     2.00   53.2   67.0     58     57
  206.00     5.00   58.9   65.1     58     57
  206.00     6.00   59.3   56.2     58     57
  207.00      .00   56.6   63.5   -999   -999
  207.00     1.00   56.6   63.5   -999   -999
  207.00     2.00   72.3   67.0   -999   -999
  207.00     5.00   56.6   89.2   -999   -999
  207.00     6.00   55.8   63.4   -999   -999
  208.00      .00   54.6   50.5     52     50
  208.00     1.00   54.6   50.4     52     50
  208.00     2.00   53.2   80.9     52     50
  208.00     5.00   60.2   65.1     52     50
  208.00     6.00   54.6   50.1     52     50
  213.00      .00   52.1   54.5     46     46
  213.00     1.00   52.0   54.5     46     46
  213.00     2.00   61.1   80.9     46     46
  213.00     5.00   65.4   53.9     46     46
  213.00     6.00   51.8   54.0     46     46
  214.00      .00   55.0   55.1     46     53
  214.00     1.00   55.0   55.1     46     53
  214.00     2.00   58.6   80.9     46     53
  214.00     5.00   51.4   65.1     46     53
  214.00     6.00   54.9   54.6     46     53
  215.00      .00   58.8   51.8     46     54
  215.00     1.00   58.8   51.8     46     54
  215.00     2.00   56.9   69.7     46     54
  215.00     5.00   51.4   65.1     46     54
  215.00     6.00   58.9   51.8     46     54
  216.00      .00   55.0   55.1     46     53
  216.00     1.00   55.0   55.1     46     53
  216.00     2.00   58.6   80.9     46     53
  216.00     5.00   51.4   65.1     46     53
  216.00     6.00   54.9   54.6     46     53
  217.00      .00   55.0   65.0     55     51
  217.00     1.00   55.0   65.0     55     51
  217.00     2.00   59.0   80.9     55     51
  217.00     5.00   51.4   64.2     55     51
  217.00     6.00   54.7   64.0     55     51
  218.00      .00   55.4   68.9     39     45
  218.00     1.00   55.8   71.0     39     45
  218.00     2.00   57.5   80.9     39     45
  218.00     5.00   54.4   65.1     39     45
  218.00     6.00   54.0   61.0     39     45
  223.00      .00   54.6   50.5     52     50
  223.00     1.00   54.6   50.4     52     50
  223.00     2.00   53.2   80.9     52     50
  223.00     5.00   60.2   65.1     52     50
  223.00     6.00   54.6   50.1     52     50
  224.00      .00   53.9   50.3     46     45
  224.00     1.00   53.9   50.3     46     45
  224.00     2.00   53.2   80.9     46     45
  224.00     5.00   52.4   65.1     46     45
  224.00     6.00   53.9   49.9     46     45
  225.00      .00   53.9   50.3     46     45
  225.00     1.00   53.9   50.3     46     45
  225.00     2.00   53.2   80.9     46     45
  225.00     5.00   52.4   65.1     46     45
  225.00     6.00   53.9   49.9     46     45
  226.00      .00   70.0   54.2     60     69
  226.00     1.00   70.0   54.2     60     69
  226.00     2.00   63.5   68.6     60     69
  226.00     5.00   69.9   65.1     60     69
  226.00     6.00   70.2   54.2     60     69
  227.00      .00   48.3   48.7     37     45
  227.00     1.00   48.3   48.8     37     45
  227.00     2.00   58.4   60.3     37     45
  227.00     5.00   58.0   57.9     37     45
  227.00     6.00   48.0   48.5     37     45
  228.00      .00   43.9   47.1     49     57
  228.00     1.00   43.8   47.1     49     57
  228.00     2.00   69.3   78.6     49     57
  228.00     5.00   48.0   65.1     49     57
  228.00     6.00   43.2   45.4     49     57
  229.00      .00   63.9   67.6     51     71
  229.00     1.00   63.9   67.6     51     71
  229.00     2.00   70.8   78.6     51     71
  229.00     5.00   68.1   78.6     51     71
  229.00     6.00   63.4   67.1     51     71
  233.00      .00   63.9   67.6     51     71
  233.00     1.00   63.9   67.6     51     71
  233.00     2.00   70.8   78.6     51     71
  233.00     5.00   68.1   78.6     51     71
  233.00     6.00   63.4   67.1     51     71
  234.00      .00   85.3   86.4     73     85
  234.00     1.00   85.3   86.4     73     85
  234.00     2.00   83.4   87.7     73     85
  234.00     5.00   80.1   79.9     73     85
  234.00     6.00   86.8   86.2     73     85
  235.00      .00   54.0   63.5   -999   -999
  235.00     1.00   54.0   63.5   -999   -999
  235.00     2.00   69.3   78.6   -999   -999
  235.00     5.00   54.0   65.1   -999   -999
  235.00     6.00   53.3   63.2   -999   -999
  243.00      .00   71.1   67.3     60     56
  243.00     1.00   71.1   67.3     60     56
  243.00     2.00   74.7   67.3     60     56
  243.00     5.00   50.5   73.9     60     56
  243.00     6.00   70.8   67.3     60     56
  253.00      .00   65.5   55.3     44     54
  253.00     1.00   65.4   55.3     44     54
  253.00     2.00   67.6   57.7     44     54
  253.00     5.00   53.7   63.0     44     54
  253.00     6.00   64.3   55.0     44     54
  254.00      .00   65.3   67.7     49     59
  254.00     1.00   65.2   67.7     49     59
  254.00     2.00   66.6   68.3     49     59
  254.00     5.00   53.7   57.7     49     59
  254.00     6.00   63.9   67.4     49     59
  255.00      .00   76.2   69.9     50     61
  255.00     1.00   76.2   69.9     50     61
  255.00     2.00   70.3   68.2     50     61
  255.00     5.00   53.7   57.7     50     61
  255.00     6.00   77.9   70.1     50     61
  256.00      .00   63.6   62.9     42     55
  256.00     1.00   63.6   62.9     42     55
  256.00     2.00   66.7   63.4     42     55
  256.00     5.00   53.7   57.7     42     55
  256.00     6.00   62.9   62.8     42     55
  257.00      .00   64.3   58.8   -999   -999
  257.00     1.00   64.3   58.9   -999   -999
  257.00     2.00   66.4   65.4   -999   -999
  257.00     5.00   55.7   56.4   -999   -999
  257.00     6.00   63.7   58.0   -999   -999
  258.00      .00   62.1   60.1     46     56
  258.00     1.00   62.1   60.1     46     56
  258.00     2.00   64.5   62.2     46     56
  258.00     5.00   53.7   53.5     46     56
  258.00     6.00   61.7   59.8     46     56
  259.00      .00   62.1   60.1     46     56
  259.00     1.00   62.1   60.1     46     56
  259.00     2.00   64.5   62.2     46     56
  259.00     5.00   53.7   53.5     46     56
  259.00     6.00   61.7   59.8     46     56
  263.00      .00   60.9   52.8   -999   -999
  263.00     1.00   60.9   52.8   -999   -999
  263.00     2.00   64.3   62.0   -999   -999
  263.00     5.00   71.7   62.4   -999   -999
  263.00     6.00   60.0   51.7   -999   -999
  264.00      .00   60.9   52.8   -999   -999
  264.00     1.00   60.9   52.8   -999   -999
  264.00     2.00   64.3   62.0   -999   -999
  264.00     5.00   71.7   62.4   -999   -999
  264.00     6.00   60.0   51.7   -999   -999
  265.00      .00   60.9   52.8   -999   -999
  265.00     1.00   60.9   52.8   -999   -999
  265.00     2.00   64.3   62.0   -999   -999
  265.00     5.00   71.7   62.4   -999   -999
  265.00     6.00   60.0   51.7   -999   -999
  266.00      .00   60.9   52.8   -999   -999
  266.00     1.00   60.9   52.8   -999   -999
  266.00     2.00   64.3   62.0   -999   -999
  266.00     5.00   71.7   62.4   -999   -999
  266.00     6.00   60.0   51.7   -999   -999
  267.00      .00   60.9   52.8   -999   -999
  267.00     1.00   60.9   52.8   -999   -999
  267.00     2.00   64.3   62.0   -999   -999
  267.00     5.00   71.7   62.4   -999   -999
  267.00     6.00   60.0   51.7   -999   -999
  268.00      .00   60.9   52.8   -999   -999
  268.00     1.00   60.9   52.8   -999   -999
  268.00     2.00   64.3   62.0   -999   -999
  268.00     5.00   71.7   62.4   -999   -999
  268.00     6.00   60.0   51.7   -999   -999
  269.00      .00   60.9   52.8   -999   -999
  269.00     1.00   60.9   52.8   -999   -999
  269.00     2.00   64.3   62.0   -999   -999
  269.00     5.00   71.7   62.4   -999   -999
  269.00     6.00   60.0   51.7   -999   -999
  274.00      .00   60.9   52.8   -999   -999
  274.00     1.00   60.9   52.8   -999   -999
  274.00     2.00   64.3   62.0   -999   -999
  274.00     5.00   71.7   62.4   -999   -999
  274.00     6.00   60.0   51.7   -999   -999
  275.00      .00   60.9   52.8   -999   -999
  275.00     1.00   60.9   52.8   -999   -999
  275.00     2.00   64.3   62.0   -999   -999
  275.00     5.00   71.7   62.4   -999   -999
  275.00     6.00   60.0   51.7   -999   -999
  276.00      .00   44.6   33.8     34     53
  276.00     1.00   44.6   33.8     34     53
  276.00     2.00   58.5   47.7     34     53
  276.00     5.00   44.0   40.3     34     53
  276.00     6.00   42.8   33.5     34     53
  277.00      .00   52.2   49.7   -999   -999
  277.00     1.00   52.3   49.7   -999   -999
  277.00     2.00   51.1   49.8   -999   -999
  277.00     5.00   58.4   54.0   -999   -999
  277.00     6.00   52.7   49.6   -999   -999
  278.00      .00   40.5   41.7     24     28
  278.00     1.00   40.5   41.7     24     28
  278.00     2.00   42.4   41.8     24     28
  278.00     5.00   58.4   51.3     24     28
  278.00     6.00   39.8   41.6     24     28
  283.00      .00   68.1   53.7   -999   -999
  283.00     1.00   68.1   53.8   -999   -999
  283.00     2.00   72.7   57.3   -999   -999
  283.00     5.00   67.6   62.4   -999   -999
  283.00     6.00   67.6   53.0   -999   -999
  284.00      .00 -999.0 -999.0   -999   -999
  284.00     1.00 -999.0 -999.0   -999   -999
  284.00     2.00 -999.0 -999.0   -999   -999
  284.00     5.00 -999.0 -999.0   -999   -999
  284.00     6.00 -999.0 -999.0   -999   -999
  285.00      .00   58.4   64.9   -999   -999
  285.00     1.00   58.4   64.9   -999   -999
  285.00     2.00   75.3   57.3   -999   -999
  285.00     5.00   61.7   67.0   -999   -999
  285.00     6.00   50.4   67.0   -999   -999
  303.00      .00   72.3   59.6     60     69
  303.00     1.00   72.2   59.6     60     69
  303.00     2.00   64.1   71.7     60     69
  303.00     5.00   48.8   59.2     60     69
  303.00     6.00   72.6   59.2     60     69
  304.00      .00   72.3   59.6     60     69
  304.00     1.00   72.2   59.6     60     69
  304.00     2.00   64.1   71.7     60     69
  304.00     5.00   48.8   59.2     60     69
  304.00     6.00   72.6   59.2     60     69
  305.00      .00   72.3   59.6     60     69
  305.00     1.00   72.2   59.6     60     69
  305.00     2.00   64.1   71.7     60     69
  305.00     5.00   48.8   59.2     60     69
  305.00     6.00   72.6   59.2     60     69
  306.00      .00   48.3   48.7     37     45
  306.00     1.00   48.3   48.8     37     45
  306.00     2.00   58.4   60.3     37     45
  306.00     5.00   58.0   57.9     37     45
  306.00     6.00   48.0   48.5     37     45
  307.00      .00   48.3   48.7     37     45
  307.00     1.00   48.3   48.8     37     45
  307.00     2.00   58.4   60.3     37     45
  307.00     5.00   58.0   57.9     37     45
  307.00     6.00   48.0   48.5     37     45
  308.00      .00   52.8   49.1     53     52
  308.00     1.00   52.9   49.1     53     52
  308.00     2.00   64.3   70.0     53     52
  308.00     5.00   52.7   70.0     53     52
  308.00     6.00   52.7   48.7     53     52
  309.00      .00   52.8   49.1     53     52
  309.00     1.00   52.9   49.1     53     52
  309.00     2.00   64.3   70.0     53     52
  309.00     5.00   52.7   70.0     53     52
  309.00     6.00   52.7   48.7     53     52
  313.00      .00   54.7   55.7     53     53
  313.00     1.00   54.6   55.7     53     53
  313.00     2.00   71.6   64.1     53     53
  313.00     5.00   43.4   59.8     53     53
  313.00     6.00   53.4   55.3     53     53
  314.00      .00   55.1   57.8     42     51
  314.00     1.00   55.0   57.8     42     51
  314.00     2.00   64.8   66.5     42     51
  314.00     5.00   43.4   64.0     42     51
  314.00     6.00   53.0   57.2     42     51
  315.00      .00   55.1   57.8     42     51
  315.00     1.00   55.0   57.8     42     51
  315.00     2.00   64.8   66.5     42     51
  315.00     5.00   43.4   64.0     42     51
  315.00     6.00   53.0   57.2     42     51
  316.00      .00   57.8   53.9   -999   -999
  316.00     1.00   57.8   53.9   -999   -999
  316.00     2.00   62.3   65.2   -999   -999
  316.00     5.00   72.5   59.4   -999   -999
  316.00     6.00   57.6   53.7   -999   -999
  317.00      .00   52.1   49.5     38     52
  317.00     1.00   52.1   49.6     38     52
  317.00     2.00   65.7   60.3     38     52
  317.00     5.00   43.4   62.3     38     52
  317.00     6.00   51.3   49.3     38     52
  318.00      .00   57.8   53.9   -999   -999
  318.00     1.00   57.8   53.9   -999   -999
  318.00     2.00   62.3   65.2   -999   -999
  318.00     5.00   72.5   59.4   -999   -999
  318.00     6.00   57.6   53.7   -999   -999
  319.00      .00   52.1   49.5     38     52
  319.00     1.00   52.1   49.6     38     52
  319.00     2.00   65.7   60.3     38     52
  319.00     5.00   43.4   62.3     38     52
  319.00     6.00   51.3   49.3     38     52
  323.00      .00   57.8   53.9   -999   -999
  323.00     1.00   57.8   53.9   -999   -999
  323.00     2.00   62.3   65.2   -999   -999
  323.00     5.00   72.5   59.4   -999   -999
  323.00     6.00   57.6   53.7   -999   -999
  325.00      .00   57.8   53.9   -999   -999
  325.00     1.00   57.8   53.9   -999   -999
  325.00     2.00   62.3   65.2   -999   -999
  325.00     5.00   72.5   59.4   -999   -999
  325.00     6.00   57.6   53.7   -999   -999
  326.00      .00   48.6   50.4   -999   -999
  326.00     1.00   48.6   50.4   -999   -999
  326.00     2.00   61.3   66.1   -999   -999
  326.00     5.00   43.4   59.4   -999   -999
  326.00     6.00   47.7   49.7   -999   -999
  327.00      .00   54.6   52.7     44     43
  327.00     1.00   54.6   52.7     44     43
  327.00     2.00   68.1   61.7     44     43
  327.00     5.00   51.3   66.7     44     43
  327.00     6.00   54.2   52.5     44     43
  328.00      .00   54.6   52.7     44     43
  328.00     1.00   54.6   52.7     44     43
  328.00     2.00   68.1   61.7     44     43
  328.00     5.00   51.3   66.7     44     43
  328.00     6.00   54.2   52.5     44     43
  329.00      .00   42.0   45.5     36     39
  329.00     1.00   42.0   45.5     36     39
  329.00     2.00   68.5   60.8     36     39
  329.00     5.00   75.3   66.7     36     39
  329.00     6.00   41.5   45.3     36     39
  335.00      .00   42.0   45.5     36     39
  335.00     1.00   42.0   45.5     36     39
  335.00     2.00   68.5   60.8     36     39
  335.00     5.00   75.3   66.7     36     39
  335.00     6.00   41.5   45.3     36     39
  336.00      .00   42.0   45.5     36     39
  336.00     1.00   42.0   45.5     36     39
  336.00     2.00   68.5   60.8     36     39
  336.00     5.00   75.3   66.7     36     39
  336.00     6.00   41.5   45.3     36     39
  337.00      .00   64.1   63.3     49     51
  337.00     1.00   64.5   63.9     49     51
  337.00     2.00   66.2   66.7     49     51
  337.00     5.00   61.3   64.6     49     51
  337.00     6.00   62.7   61.1     49     51
  338.00      .00   52.2   53.8     45     51
  338.00     1.00   52.2   53.7     45     51
  338.00     2.00   60.3   64.7     45     51
  338.00     5.00   43.4   62.5     45     51
  338.00     6.00   51.2   52.5     45     51
  339.00      .00   51.2   48.7     27     40
  339.00     1.00   51.3   48.7     27     40
  339.00     2.00   62.9   69.5     27     40
  339.00     5.00   68.0   39.9     27     40
  339.00     6.00   49.7   48.2     27     40
  343.00      .00   52.9   53.7   -999   -999
  343.00     1.00   52.9   53.7   -999   -999
  343.00     2.00   61.4   64.7   -999   -999
  343.00     5.00   43.4   62.5   -999   -999
  343.00     6.00   51.9   52.5   -999   -999
  344.00      .00   40.5   38.1     45     51
  344.00     1.00   40.5   38.1     45     51
  344.00     2.00   64.8   61.3     45     51
  344.00     5.00   41.6   66.7     45     51
  344.00     6.00   39.2   37.5     45     51
  345.00      .00   57.8   53.9   -999   -999
  345.00     1.00   57.8   53.9   -999   -999
  345.00     2.00   62.3   65.2   -999   -999
  345.00     5.00   72.5   59.4   -999   -999
  345.00     6.00   57.6   53.7   -999   -999
  346.00      .00   48.0   40.8     33     39
  346.00     1.00   48.0   40.8     33     39
  346.00     2.00   64.5   65.3     33     39
  346.00     5.00   43.4   63.6     33     39
  346.00     6.00   48.0   40.8     33     39
  347.00      .00   40.5   38.1     45     51
  347.00     1.00   40.5   38.1     45     51
  347.00     2.00   64.8   61.3     45     51
  347.00     5.00   41.6   66.7     45     51
  347.00     6.00   39.2   37.5     45     51
  348.00      .00   48.4   48.8     38     52
  348.00     1.00   48.4   48.8     38     52
  348.00     2.00   64.0   55.8     38     52
  348.00     5.00   49.1   56.3     38     52
  348.00     6.00   48.0   48.8     38     52
  349.00      .00   43.9   47.1     49     57
  349.00     1.00   43.8   47.1     49     57
  349.00     2.00   69.3   78.6     49     57
  349.00     5.00   48.0   65.1     49     57
  349.00     6.00   43.2   45.4     49     57
  353.00      .00   48.4   48.8     38     52
  353.00     1.00   48.4   48.8     38     52
  353.00     2.00   64.0   55.8     38     52
  353.00     5.00   49.1   56.3     38     52
  353.00     6.00   48.0   48.8     38     52
  354.00      .00   48.0   40.8     33     39
  354.00     1.00   48.0   40.8     33     39
  354.00     2.00   64.5   65.3     33     39
  354.00     5.00   43.4   63.6     33     39
  354.00     6.00   48.0   40.8     33     39
  355.00      .00   48.0   40.8     33     39
  355.00     1.00   48.0   40.8     33     39
  355.00     2.00   64.5   65.3     33     39
  355.00     5.00   43.4   63.6     33     39
  355.00     6.00   48.0   40.8     33     39
  356.00      .00   48.0   40.8     33     39
  356.00     1.00   48.0   40.8     33     39
  356.00     2.00   64.5   65.3     33     39
  356.00     5.00   43.4   63.6     33     39
  356.00     6.00   48.0   40.8     33     39
  357.00      .00   46.7   52.1     22     25
  357.00     1.00   46.7   52.1     22     25
  357.00     2.00   56.0   52.5     22     25
  357.00     5.00   46.4   56.3     22     25
  357.00     6.00   45.4   45.6     22     25
  359.00      .00   48.3   48.7     37     45
  359.00     1.00   48.3   48.8     37     45
  359.00     2.00   58.4   60.3     37     45
  359.00     5.00   58.0   57.9     37     45
  359.00     6.00   48.0   48.5     37     45
  363.00      .00   54.6   52.7     44     43
  363.00     1.00   54.6   52.7     44     43
  363.00     2.00   68.1   61.7     44     43
  363.00     5.00   51.3   66.7     44     43
  363.00     6.00   54.2   52.5     44     43
  364.00      .00   37.1   36.6     30     32
  364.00     1.00   37.2   36.7     30     32
  364.00     2.00   55.7   56.6     30     32
  364.00     5.00   52.7   56.3     30     32
  364.00     6.00   36.9   36.4     30     32
  365.00      .00   37.1   36.6     30     32
  365.00     1.00   37.2   36.7     30     32
  365.00     2.00   55.7   56.6     30     32
  365.00     5.00   52.7   56.3     30     32
  365.00     6.00   36.9   36.4     30     32
  366.00      .00   46.6   40.3     21     27
  366.00     1.00   46.6   40.3     21     27
  366.00     2.00   60.4   56.1     21     27
  366.00     5.00   46.5   40.3     21     27
  366.00     6.00   46.5   40.3     21     27
  368.00      .00   57.8   53.9   -999   -999
  368.00     1.00   57.8   53.9   -999   -999
  368.00     2.00   62.3   65.2   -999   -999
  368.00     5.00   72.5   59.4   -999   -999
  368.00     6.00   57.6   53.7   -999   -999
  369.00      .00   57.8   53.9   -999   -999
  369.00     1.00   57.8   53.9   -999   -999
  369.00     2.00   62.3   65.2   -999   -999
  369.00     5.00   72.5   59.4   -999   -999
  369.00     6.00   57.6   53.7   -999   -999
  373.00      .00   48.3   48.7     37     45
  373.00     1.00   48.3   48.8     37     45
  373.00     2.00   58.4   60.3     37     45
  373.00     5.00   58.0   57.9     37     45
  373.00     6.00   48.0   48.5     37     45
  374.00      .00   54.6   52.7     44     43
  374.00     1.00   54.6   52.7     44     43
  374.00     2.00   68.1   61.7     44     43
  374.00     5.00   51.3   66.7     44     43
  374.00     6.00   54.2   52.5     44     43
  375.00      .00   61.8   53.1     46     56
  375.00     1.00   61.9   53.2     46     56
  375.00     2.00   63.5   69.5     46     56
  375.00     5.00   65.3   39.9     46     56
  375.00     6.00   61.7   53.0     46     56
  376.00      .00   61.8   53.1     46     56
  376.00     1.00   61.9   53.2     46     56
  376.00     2.00   63.5   69.5     46     56
  376.00     5.00   65.3   39.9     46     56
  376.00     6.00   61.7   53.0     46     56
  377.00      .00   53.2   53.0   -999   -999
  377.00     1.00   53.3   53.0   -999   -999
  377.00     2.00   60.5   74.5   -999   -999
  377.00     5.00   57.8   45.7   -999   -999
  377.00     6.00   53.2   52.8   -999   -999
  378.00      .00   57.8   53.9   -999   -999
  378.00     1.00   57.8   53.9   -999   -999
  378.00     2.00   62.3   65.2   -999   -999
  378.00     5.00   72.5   59.4   -999   -999
  378.00     6.00   57.6   53.7   -999   -999
  379.00      .00   48.6   50.4   -999   -999
  379.00     1.00   48.6   50.4   -999   -999
  379.00     2.00   61.3   66.1   -999   -999
  379.00     5.00   43.4   59.4   -999   -999
  379.00     6.00   47.7   49.7   -999   -999
  383.00      .00   46.1   40.6     42     46
  383.00     1.00   46.0   40.6     42     46
  383.00     2.00   56.4   68.8     42     46
  383.00     5.00   43.4   56.3     42     46
  383.00     6.00   45.6   40.4     42     46
  384.00      .00   57.1   57.5     41     39
  384.00     1.00   57.1   57.5     41     39
  384.00     2.00   72.5   57.7     41     39
  384.00     5.00   56.1   59.4     41     39
  384.00     6.00   56.1   57.5     41     39
  385.00      .00   51.9   46.8     45     50
  385.00     1.00   51.9   46.7     45     50
  385.00     2.00   54.9   70.7     45     50
  385.00     5.00   43.4   59.4     45     50
  385.00     6.00   51.8   46.4     45     50
  386.00      .00   57.8   53.9   -999   -999
  386.00     1.00   57.8   53.9   -999   -999
  386.00     2.00   62.3   65.2   -999   -999
  386.00     5.00   72.5   59.4   -999   -999
  386.00     6.00   57.6   53.7   -999   -999
  387.00      .00 -999.0 -999.0   -999   -999
  387.00     1.00 -999.0 -999.0   -999   -999
  387.00     2.00 -999.0 -999.0   -999   -999
  387.00     5.00 -999.0 -999.0   -999   -999
  387.00     6.00 -999.0 -999.0   -999   -999
  389.00      .00   57.8   53.9   -999   -999
  389.00     1.00   57.8   53.9   -999   -999
  389.00     2.00   62.3   65.2   -999   -999
  389.00     5.00   72.5   59.4   -999   -999
  389.00     6.00   57.6   53.7   -999   -999
  403.00      .00   31.0   14.4     25     24
  403.00     1.00   31.0   14.4     25     24
  403.00     2.00   47.4   36.7     25     24
  403.00     5.00   39.7   41.0     25     24
  403.00     6.00   26.2   13.1     25     24
  404.00      .00   28.4   27.8     31     30
  404.00     1.00   28.4   27.8     31     30
  404.00     2.00   46.6   46.9     31     30
  404.00     5.00   43.4   40.7     31     30
  404.00     6.00   26.4   27.0     31     30
  405.00      .00   48.3   41.0     37     30
  405.00     1.00   48.3   41.1     37     30
  405.00     2.00   58.2   44.0     37     30
  405.00     5.00   43.4   44.0     37     30
  405.00     6.00   47.2   40.9     37     30
  406.00      .00   41.3   41.2     23     25
  406.00     1.00   41.4   41.3     23     25
  406.00     2.00   51.4   42.4     23     25
  406.00     5.00   51.4   65.9     23     25
  406.00     6.00   40.6   41.2     23     25
  407.00      .00   32.1   30.1     21     16
  407.00     1.00   32.1   30.1     21     16
  407.00     2.00   40.3   45.0     21     16
  407.00     5.00   43.4   36.6     21     16
  407.00     6.00   31.8   30.0     21     16
  413.00      .00   51.9   61.1     35     42
  413.00     1.00   51.9   61.1     35     42
  413.00     2.00   42.1   46.9     35     42
  413.00     5.00   39.6   62.9     35     42
  413.00     6.00   51.9   61.4     35     42
  414.00      .00 -999.0 -999.0   -999   -999
  414.00     1.00 -999.0 -999.0   -999   -999
  414.00     2.00 -999.0 -999.0   -999   -999
  414.00     5.00 -999.0 -999.0   -999   -999
  414.00     6.00 -999.0 -999.0   -999   -999
  415.00      .00   41.9   39.9     30     40
  415.00     1.00   41.8   39.9     30     40
  415.00     2.00   56.6   46.9     30     40
  415.00     5.00   53.8   46.9     30     40
  415.00     6.00   41.3   39.7     30     40
  416.00      .00   51.9   61.1     35     42
  416.00     1.00   51.9   61.1     35     42
  416.00     2.00   42.1   46.9     35     42
  416.00     5.00   39.6   62.9     35     42
  416.00     6.00   51.9   61.4     35     42
  417.00      .00   51.9   61.1     35     42
  417.00     1.00   51.9   61.1     35     42
  417.00     2.00   42.1   46.9     35     42
  417.00     5.00   39.6   62.9     35     42
  417.00     6.00   51.9   61.4     35     42
  418.00      .00   53.9   48.2     40     50
  418.00     1.00   53.9   48.2     40     50
  418.00     2.00   49.6   55.1     40     50
  418.00     5.00   49.6   55.1     40     50
  418.00     6.00   53.9   48.2     40     50
  423.00      .00   41.9   39.9     30     40
  423.00     1.00   41.8   39.9     30     40
  423.00     2.00   56.6   46.9     30     40
  423.00     5.00   53.8   46.9     30     40
  423.00     6.00   41.3   39.7     30     40
  424.00      .00   40.4   39.8     39     40
  424.00     1.00   40.4   39.8     39     40
  424.00     2.00   40.4   39.8     39     40
  424.00     5.00   40.4   39.8     39     40
  424.00     6.00   40.4   39.8     39     40
  425.00      .00   41.1   35.3     29     32
  425.00     1.00   41.1   35.3     29     32
  425.00     2.00   61.0   42.3     29     32
  425.00     5.00   35.6   37.6     29     32
  425.00     6.00   41.0   35.3     29     32
  426.00      .00   41.9   39.9     30     40
  426.00     1.00   41.8   39.9     30     40
  426.00     2.00   56.6   46.9     30     40
  426.00     5.00   53.8   46.9     30     40
  426.00     6.00   41.3   39.7     30     40
  427.00      .00   41.9   39.9     30     40
  427.00     1.00   41.8   39.9     30     40
  427.00     2.00   56.6   46.9     30     40
  427.00     5.00   53.8   46.9     30     40
  427.00     6.00   41.3   39.7     30     40
  433.00      .00   48.3   41.0     37     30
  433.00     1.00   48.3   41.1     37     30
  433.00     2.00   58.2   44.0     37     30
  433.00     5.00   43.4   44.0     37     30
  433.00     6.00   47.2   40.9     37     30
  434.00      .00   34.4   36.7     21     34
  434.00     1.00   34.4   36.7     21     34
  434.00     2.00   37.4   33.2     21     34
  434.00     5.00   43.4   36.6     21     34
  434.00     6.00   34.1   36.8     21     34
  435.00      .00   34.4   36.7     21     34
  435.00     1.00   34.4   36.7     21     34
  435.00     2.00   37.4   33.2     21     34
  435.00     5.00   43.4   36.6     21     34
  435.00     6.00   34.1   36.8     21     34
  436.00      .00   28.4   27.8     31     30
  436.00     1.00   28.4   27.8     31     30
  436.00     2.00   46.6   46.9     31     30
  436.00     5.00   43.4   40.7     31     30
  436.00     6.00   26.4   27.0     31     30
  437.00      .00   28.4   27.8     31     30
  437.00     1.00   28.4   27.8     31     30
  437.00     2.00   46.6   46.9     31     30
  437.00     5.00   43.4   40.7     31     30
  437.00     6.00   26.4   27.0     31     30
  438.00      .00   34.4   36.7     21     34
  438.00     1.00   34.4   36.7     21     34
  438.00     2.00   37.4   33.2     21     34
  438.00     5.00   43.4   36.6     21     34
  438.00     6.00   34.1   36.8     21     34
  439.00      .00   32.1   30.1     21     16
  439.00     1.00   32.1   30.1     21     16
  439.00     2.00   40.3   45.0     21     16
  439.00     5.00   43.4   36.6     21     16
  439.00     6.00   31.8   30.0     21     16
  443.00      .00   34.4   36.7     21     34
  443.00     1.00   34.4   36.7     21     34
  443.00     2.00   37.4   33.2     21     34
  443.00     5.00   43.4   36.6     21     34
  443.00     6.00   34.1   36.8     21     34
  444.00      .00   32.2   33.1   -999   -999
  444.00     1.00   32.2   33.2   -999   -999
  444.00     2.00   45.6   41.8   -999   -999
  444.00     5.00   43.4   39.1   -999   -999
  444.00     6.00   30.8   32.9   -999   -999
  445.00      .00   58.3   71.4     44     51
  445.00     1.00   58.3   71.4     44     51
  445.00     2.00   53.2   67.0     44     51
  445.00     5.00   38.3   36.0     44     51
  445.00     6.00   58.4   71.4     44     51
  446.00      .00   54.7   41.3     53     51
  446.00     1.00   54.8   41.2     53     51
  446.00     2.00   75.2   82.9     53     51
  446.00     5.00   54.8   36.0     53     51
